,ra,dec,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
0,168.65061827677837,11.78309752764096,-0.5832925287563031,1.9246305913483717,19.56846111188879,19.7954516684988,19.197633834530574
1,198.79826135664,21.990315615752074,3.008495485020421,-1.1196572615894969,19.238292105422737,19.4925743510378,18.8117304993724
2,167.87032679391285,9.297514734783103,-2.5953233391949397,-0.716990113425235,19.4103343659416,19.618673662789238,19.012620671698645
3,167.98600917010603,-10.429617996486396,-3.7408747230693726,2.082823660068665,18.50382234640554,18.787633658805827,18.06188485825346
4,168.05363211960625,-18.684893676115415,-2.609039370091085,3.034714265760357,16.968895757802212,17.376601468292243,16.391341170727856
5,168.85869919740716,-20.96522230183892,-2.8601827632981096,3.983730254188679,19.55449782793537,19.79445119862474,19.149354920032632
6,168.36898536406886,7.984862773932625,-0.209633606608326,0.1171908398026626,19.946558074778906,20.23479599447678,19.496645270119213
7,168.46091405415416,-19.45679979864101,-2.9233678711293383,3.8670139398571415,18.66216256217228,18.92010305537449,18.23768447766067
8,169.60930013285798,22.69759050739414,-3.861225364868045,-1.0592327148098921,19.779746242935268,20.042612597264853,19.37553635090164
9,168.36024804360045,0.486482680679556,-2.2288932487242192,-1.033414683748164,19.949644655251692,20.143241609642338,19.456401328056344
10,168.30389767708198,-1.1740482094493898,-2.037582589608912,1.2526219876514977,16.048545723790046,16.480386283423826,15.43775574524791
11,166.77156297196078,-3.424402281240474,-1.606310493822355,0.8596222626621659,18.22584102306473,18.592799846369008,17.693891727964406
12,169.50162852133673,20.96169698056789,-1.3354401255789266,-0.12765708192469274,19.167835322842084,19.407025499521765,18.76602463183441
13,168.0621547994011,-1.6258196945452117,-2.2146706640947613,1.6904963822032923,19.302845222641785,19.58690504519439,18.892242289589923
14,168.89045604382827,1.5937399558746723,-1.6489946407360718,1.6688955745862355,19.267307875487813,19.482451870649413,18.874644471442767
15,177.75596851682263,17.27158410559989,1.8238653517750008,-0.9261166015462964,18.56742060690608,18.827671780708307,18.11150814446596
16,167.53167751920253,-1.3705040234860957,-2.454987527379548,1.403061324262931,16.810519621032967,17.216358013104823,16.237046030266526
17,168.4844164974632,11.584190787930778,-1.551523017900008,0.2702490242654323,17.879760032050786,18.228539263856238,17.330615063649336
18,168.9470835648745,-23.54693980690422,-3.10639043292196,3.2263570436961877,19.155672541179364,19.406706098948067,18.737672183859566
19,168.48459722012777,1.0663507829772672,-1.8550380060756129,1.7991916809907529,19.898926472939703,20.13143116846172,19.40483488587886
20,167.33431207716964,-5.508189744909005,-2.542633634714582,2.038544274886621,19.076793328781182,19.317141158081263,18.642078537570274
21,166.59332491874864,-3.795973968378093,-2.6690713749027615,2.7833335635620218,19.839748968685786,20.185728488143784,19.412273019871467
22,168.77066304978752,14.548225880964635,-1.5429974352332845,-0.2334058129774605,15.431998835190573,15.902377076632767,14.801860624814212
23,168.7933950365701,-20.971854432142226,-1.9683744108424277,4.2978263460011235,19.17389060431196,19.34806647251908,18.77160548017547
24,168.7397080522903,20.543642386988772,-1.6920132107470662,-0.6850903588661958,18.608819467879428,18.916088572707398,18.108226722869325
25,167.99406967906876,-1.221989367254856,-1.0220338064486854,1.3068154536637666,19.825621548990306,20.127938423758238,19.38955766731652
26,169.55286714492837,5.547974655415773,-5.5640221489021275,1.4492207545540885,19.83179204576973,20.15889717358837,19.40418713674948
