,ra,dec,parallax,pmra,pmdec,radial_velocity,parallax_error,pmra_error,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
1,230.80492662888585,13.092711628940306,0.17674682686454005,-1.115009226422322,-2.8610440745067964,,0.10547369942624203,0.13854167613993434,0.1246369458704154,16.712434011611517,17.27568594767535,16.017577175469988
11,231.44894882340958,-4.875989485763999,-0.3375036545121696,-1.938895827321332,-5.089886459891705,,0.7631771308747054,1.1352095059859066,0.8864190337016224,19.499669963072005,19.88706090253297,18.866774935169392
15,230.48464736456097,13.97282002539391,-1.619103109198415,-1.3113279236776392,-1.607313471123467,,0.9828626808010501,1.2910085069007078,1.161436485222717,19.93585183052175,20.230238784887227,19.388866127762608
25,231.1224146890709,10.14406329323567,0.20842206554059053,-2.0430831908049933,-2.561338779421068,,0.699009899264071,0.95200975086338,0.8248577635905313,19.490815347401487,19.837933146252645,18.899758511988345
27,230.63987288500442,5.872085757315787,-0.3283303075939666,-1.7156946979329588,-2.5992967895572674,,0.7262232284594372,1.0139242282156191,0.8317347184581249,19.45185838220224,19.836462043305595,18.88428450916698
34,230.60980576967629,18.349771889660907,0.5783593252415005,-2.5463106620389984,-2.453923318204128,,0.6582195796663368,0.8154355545915966,0.7779255190803832,19.487721719783174,19.94492716879769,18.901786976440466
36,231.84429441867485,-17.16597798154638,0.6500510390944679,-3.75952093870099,-5.461377393299848,,1.1067366546916468,1.6999662598547542,1.2708713280569337,19.92291389601589,20.3408059730672,19.376811361295818
47,230.49074568949177,16.099783542781164,-0.4622729779393374,-1.2563125355653364,-2.658462444268088,,0.2630781383986241,0.3455580533136289,0.3108761319044144,18.216424598932505,18.664369579509962,17.606334158525488
50,230.9272143428389,18.440192844235497,0.7042810649454615,-0.5219280494749163,-2.8170177637238245,,0.6604991920108497,0.8182596531353439,0.780619709091118,19.493032274152654,19.933812787201045,18.90584911659985
67,230.93809867318413,2.7198655533679794,-0.27187304573987936,-1.4272764619814151,-4.409642901820121,,0.3817626419809048,0.5330019434288373,0.4372281567189681,18.612909210225247,19.024167284826945,18.038034494530727
69,231.2780836171092,-6.906882366677258,-0.035143793585300086,-1.6873132223692215,-1.7834393910950408,,0.9241357950411664,1.3917469235517137,1.0670719655680991,19.7254371115005,20.127025576233336,19.136689486489946
81,231.05867011487723,-4.534023419468029,0.5119613465018318,-0.8528634878779541,-3.239294171502341,,0.6736214721750375,1.0019973970824714,0.7824014508423361,19.346876044717305,19.777148898287354,18.716562032523235
83,230.88006628636174,7.399314123468455,0.17183288039046585,-0.5446634137529058,-3.4976788983176696,,0.276171726173707,0.3860870671007652,0.32383524357800336,18.213121079534485,18.645561352344657,17.6188149352177
90,230.9468868630474,10.993422743037973,-0.4117640685463804,-0.7110647957054568,-3.0560466862047804,,0.40662117544996595,0.5537937650717819,0.4798281594628795,18.790998824306133,19.19462279398776,18.18604769578032
92,230.5675064876021,6.326390182477058,1.5443232305095822,-0.2270915665110261,-3.4608200042266444,,0.5867304427866413,0.8202470215642024,0.6879922086409841,19.238705771094594,19.68015222489755,18.69089054055212
94,231.3457108043444,-5.793725257303951,-0.09948738336992066,-1.3913661136973214,-2.9440978968217126,,0.2312216995297663,0.3439372862176358,0.2685606095574573,17.862347125755086,18.368429819447854,17.203340901922555
99,230.90542601034008,18.62306514894672,-0.011823895154503578,-1.2105926155989744,-2.719645255862869,,0.12581814286958234,0.15586984993754002,0.14869983684041316,17.08667622347109,17.642646112460202,16.379957646055058
101,231.9723390472809,-16.329985613613793,0.8702609164517173,-0.8910455830872829,-5.048658816104962,,0.6207559517311259,0.9534916631463266,0.712817215759047,19.21946665284629,19.704037393432845,18.564581444837327
111,231.2864947687101,-9.035219479863082,-0.6188787697720843,-0.2253383767316096,-3.7840782104588153,,1.1207432623549514,1.687837432381171,1.2940887283832876,19.9565583753558,20.295582142235038,19.352710111198014
120,231.6823934350029,-14.54892348235486,-0.3905406197084554,-0.967692272648432,-3.1738658724526982,,0.4965544528080976,0.7595599892530643,0.5701960030126882,18.92499062025138,19.371909462629247,18.26570185610448
121,231.28412630379054,-6.044526941066903,0.38233520372556695,-1.5235570798480962,-4.331894867203461,,0.8643882452544425,1.2857588535844358,1.003974257225583,19.657419730550032,20.080804993681,19.081948644985967
124,231.17104176325367,1.2511857967938014,-0.15100164822298914,-0.8749173875246583,-3.3127613149616124,,0.11482834232446724,0.16728953041108566,0.13469081527055685,16.712298561117127,17.26272470224003,16.021957149797768
139,231.59549867911977,-11.386290113742936,0.2538555288426666,1.449358097849027,-3.4486730344851706,,0.8103420602915975,1.2304167296985329,0.9306109631663552,19.562155023250376,20.035637717660027,18.91201726688796
144,231.40364720185815,-15.382251835660172,-1.329323949457728,-0.934474328055453,-1.9322898776934023,,0.6780473050468363,1.0371825301775754,0.7786051680834432,19.332389150654475,19.77689760094812,18.722972469637963
154,231.6028704164557,-2.2283778134553685,-0.5022058367600866,-0.1859246542601473,-2.936277830147218,,0.9471122984773496,1.394152617837393,1.104135728539867,19.780130954413647,20.259807973764282,19.14759538762282
158,231.2010253198835,0.09251443913562664,0.473041585036439,-1.1664650722798686,-2.3861178231763027,,0.9166512156011756,1.3354381706161491,1.0752092823843016,19.750263864935167,20.089698753418546,19.207502505867808
162,230.7552167213247,11.427066145724124,0.21616602505278967,0.09141955044115302,-2.4814703703765084,,0.944923525395979,1.2869294282445232,1.115045018307755,19.8571177671694,20.217524456557666,19.32035539552202
168,231.44143370386783,-12.781919688856316,0.3874758960819923,-1.5348919557653589,-3.4457772919912224,,0.24250400593293345,0.3682160911299886,0.2784958323053576,17.918684176173798,18.469342515249352,17.217133014755383
176,231.17104176325367,1.2511857967938014,0.1650640511358596,-1.9858423843433464,-3.2471377934529606,,0.24597228823872225,0.3583487121787722,0.28851943140677583,17.988160062622107,18.44742722331358,17.355026832003215
178,231.08600913100688,17.567055443523415,0.4094094737418321,-1.6796938236450982,-2.7390948151275785,,0.2209851414684072,0.27376751916304154,0.2611742132815416,18.004259929759325,18.45599459091805,17.372964434836884
193,231.44894882340958,-4.875989485763999,0.9388837673602672,-1.2273956774495185,-2.7830521424404577,,1.0997793915008625,1.6358981017791319,1.2773776179349392,19.94786090217853,20.28254935858385,19.313092193252565
200,230.924367796042,13.991694769304292,0.24918364165810555,-2.114793550714716,-4.250739872998332,,0.9418918415032704,1.2371925434894344,1.11302175901513,19.885442935519077,20.300577670504783,19.340839485972904
210,230.95234804461484,13.982170049207866,0.08364725079324488,0.07981434301942647,-2.9326336122203016,,0.4560236452455421,0.5989955838795711,0.5388774139646505,18.981183908563,19.37174094090515,18.371909956106556
212,231.3457108043444,-5.793725257303951,0.19869573561329126,-1.323062287725067,-4.067266270501449,,0.16596953203308995,0.2468760957918803,0.1927711749434421,17.3246044671923,17.862559692270494,16.643568495831964
218,230.8471743592516,9.908604870355084,0.033458895708046235,-0.8612085247463743,-3.1125102976730687,,0.14160754231918812,0.1928610184571032,0.16710218380016129,17.188672531245242,17.68419554508504,16.53812139513174
228,231.4533472138862,2.000663869238713,-0.15900077505717786,-2.1400460024116628,-2.274986597975047,,0.6682943893341038,0.9736155055879768,0.7838928466440961,19.36043395190093,19.727852416666977,18.811831386976863
234,230.95234804461484,13.982170049207866,0.26948853631263925,-1.9945248503250144,-3.489215629789092,,0.5433606404779605,0.7137143599758444,0.6420824442848381,19.205976240478122,19.63299868618427,18.644623554075668
242,230.8338234424357,3.1345434193437374,-0.3007860999305765,-1.3783800368772887,-4.454178150773603,,0.6319482799800118,0.8823012634973986,0.7237627552127098,19.280858331109073,19.641178471174367,18.73472135228576
