,ra,dec,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
0,85.98528423992133,-43.56036050167414,-2.7552228747914778,-2.4364227822355597,19.208138462636143,19.46099977854362,18.772518154357506
1,52.3832769161964,-40.36006377730094,-4.4494566127689055,-0.9889766194134232,19.18526570829625,19.445565890095253,18.751934876566086
2,58.6550943420566,-39.83930542777016,-3.5711685365522485,-0.9208511411155628,17.117107478381705,17.40969091895976,16.653900271820767
3,39.24668969879093,-35.477198251878455,-4.848396933228287,-0.4308088487315752,19.110723946340045,19.43272850664697,18.619438226602078
4,36.371576699054266,-34.85398423910709,-5.047949885012863,-0.23622789250738,19.090392521294817,19.3882288298945,18.63781410071995
5,14.723875390854628,-24.081175899422664,-6.351032331416245,0.12694590763610522,18.546581279709045,18.800762538020688,18.1336602061258
6,83.76662168609417,-43.118623363168076,-2.7738940024328,-1.8124651907114344,18.5869759739049,18.803500344687126,18.206327603048642
7,62.08519243896497,-41.25757455782891,-3.5741318142598635,-0.6719755321624479,18.37980193255557,18.590194610275518,18.022977625868748
8,53.16983930307368,-39.28783419078135,-5.89264970418862,-0.8893031511478163,19.90430963371402,20.108312213753056,19.376959086206288
9,34.910199703839524,-32.97804739378558,-4.946701007813773,0.5048194697901007,19.240697511459835,19.545739077509825,18.76563601397284
10,20.127666833934267,-26.51593863440127,-5.247502406207546,-0.2141366464972289,15.013414542434068,15.427353225473164,14.433252681190783
11,29.182068739998744,-30.624248026136232,-5.973004922832454,-0.09528082140031068,19.49975141174672,19.83629596516435,19.0148777638404
12,55.223356419208834,-39.906577384029106,-4.403013781155319,-0.8702490842104587,18.496339992935066,18.717235414409192,18.097020050029517
13,83.72327630893756,-43.72083450229475,-0.91806454775511,0.0013852709542672148,19.881407603726075,20.156359756899658,19.47636523284936
14,80.69758501835237,-42.463817178996116,-2.9178885412158406,-1.2583729403633055,16.740780835197953,17.119386609304886,16.174101540139826
15,53.51066735365524,-39.47800624131462,-4.224157678929896,-0.7702052169467204,18.01448684108856,18.23020920349697,17.63827561704964
