,ra,dec,parallax,pmra,pmdec,radial_velocity,parallax_error,pmra_error,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
7,332.6651231746976,-27.497416095976604,-0.10832890226193648,0.07416455176192033,-2.6739096475792787,,0.22207081613065213,0.3268890184950325,0.2588883311409395,17.822453353216208,18.203128708899847,17.250741383080324
8,330.1126296551218,-37.26410407599696,0.01810712895885636,-0.15861948820207256,-3.311060687404158,,0.620340467804255,0.8660948939675461,0.7104684677077527,19.256345496687146,19.56223855027931,18.731807432988752
10,331.85423623708715,-31.718913261414908,0.49691062976211,-0.8968986856945995,-4.2346429714410485,,0.6536011265928519,0.9522093877739172,0.7666580116064922,19.334712324099602,19.701525274684567,18.769361360347013
19,307.2367918106778,-39.191946711870976,1.638289260945228,-2.0749158549946265,-9.037960868171565,,0.6382132898128623,0.9297913685213794,0.7486084583412315,19.307519537138216,19.52010808626589,18.873250793244893
21,325.2673971103595,-45.24038699008608,1.2020565866558608,-1.204549127020812,-4.273146061830952,,0.6940525710076144,0.945258165737982,0.8190079312729777,19.486012875703558,19.827585921539463,19.042223555650907
23,305.22559786399034,-58.30995670622218,0.9196680862064373,-1.6985755135892353,-3.779750542475064,,0.7978847319513589,0.927438180696038,0.9480022201793206,19.77926105664902,19.959330502918952,19.35051639426475
41,331.09304073524004,-31.937989266079864,-1.3153717830199865,1.0925796642397687,-6.154901821322852,,1.1208433947198695,1.6329188541033308,1.314721675584706,19.98910049856089,20.258527654553454,19.61974829509333
43,317.89459521650576,-52.39107789475146,0.4104339512632603,0.5965572394223101,-4.691706386993,,0.7264919628338878,0.9000148201609114,0.8586141384335094,19.61945966555371,19.869299639835013,19.201999259778365
55,332.7427044731991,-28.148097953174297,-0.09603050642557888,0.3744452598709247,-3.4361021757237937,,0.1477990558503076,0.21756072744369406,0.17230292381499107,17.153522392182253,17.581100006072315,16.563521127554573
64,332.838106725229,-24.651072655272074,0.6962593065382959,1.5237982902776015,-3.1847233237034716,,0.8420656764946485,1.2525545144749841,0.9780469213171864,19.627588143871513,20.008364177779907,19.1115893988217
66,324.55510690663573,-46.71449398643353,-0.8091164749381228,-0.7371922683705363,-2.3404112361412315,,0.9094932934092741,1.1946364448424789,1.0747368016557337,19.85351572767889,20.09853691715425,19.5140419776822
67,323.0958692430603,-47.7344292842309,-0.5064126408016707,-0.3526594818919932,-4.434437348510797,,0.3091606270282612,0.40608826369004575,0.3653312299255338,18.4501088099097,18.82046975353437,17.91618328375566
72,307.3565083053487,-57.27334411635806,-1.1121460663561789,-1.4244493896560664,-5.528474836271465,,0.6888160862697188,0.8006599353289771,0.8184129272431451,19.60318497327287,19.87602805752097,19.12753051831628
79,315.3964930460004,-53.79438772770146,0.22423417371867213,-2.0770142536900558,-5.537656882719803,,0.7465456744153854,0.9248583677098432,0.8823148827951901,19.649968421226713,19.892958569099537,19.26912021917383
96,331.3928799955248,-32.404067986537385,0.04992030736248476,-0.2376833962387995,-3.5185677169150766,,0.6512434260078364,0.9487745334885292,0.7638924869326073,19.328297131674503,19.697297606105668,18.82424057281269
99,330.84043778315237,-35.362592799023105,0.013631486714494543,0.19516719382358366,-3.717695867066287,,0.09141677390433244,0.1276324941072704,0.10469853032237024,16.272806668385233,16.746001623406375,15.643181563044465
101,313.02578501883687,-25.14732485996501,-0.10187481723499643,-1.4520607183099052,-7.618141861424039,,0.7794654311289809,1.183533909541438,0.8951517034137354,19.5227365429784,19.721573457906,19.125724472358872
103,332.8684531972106,-26.63825617832665,0.08171638173076197,-2.310000585396798,-3.451414942249192,,1.1203247551981448,1.6664588867260826,1.301240756253458,19.97540268485977,20.216977552277086,19.51424391423401
122,330.9570565642445,-33.61263559103688,0.7402464373477329,-1.4721465708347834,-3.2303115277225767,,1.0471489137338434,1.5255558558358369,1.2282798658013612,19.90864973418099,20.161729891364406,19.553360152062787
124,312.38837545566656,-55.073532494768884,-0.5520535850036489,-3.4877202203104662,-3.580133889393915,,0.9948689692243826,1.232493767621881,1.1757990543112744,19.99905250391063,20.229099039473347,19.619922296790733
126,333.226370246695,-25.0682244986724,0.12819959479694715,0.6538826431233831,-3.4714583727613766,,0.1821570443247384,0.27095467085437114,0.2115727328296832,17.48557276218518,17.896755965593183,16.890543083969035
131,332.5419058822956,-28.23622880187931,-0.20558341666325985,0.4170499093199275,-3.1326439845192087,,0.39640817360204417,0.5835142187974095,0.4621293887355413,18.669264618266133,19.01680130899716,18.125294798435
134,331.2861167796408,-35.31671729453515,-0.4558168614465656,0.1313528979347431,-3.0610242714663385,,0.5679117491388599,0.7928959848361045,0.6504224875608671,19.1414976427509,19.484778613880717,18.641480551431442
139,303.95076699025424,-58.71804862737463,-0.7629873236310217,-4.625703827759689,-4.8621572291722766,,0.953644205884076,1.1084884970456657,1.1330669559602036,19.9904478589977,20.179766617205715,19.582112804232327
140,301.93650770332215,-59.37810119381589,-1.8893349740005243,-3.994703967296208,-3.5019923966474487,,0.95532558526633,1.1104428839049352,1.135064677339634,19.993772324584924,20.26071117862427,19.63865559279561
147,316.1282340916933,-53.568254819136065,-0.07623782034025695,-1.5430800862119831,-4.843251994879194,,0.07942283427840606,0.09839300579584496,0.09386692752923607,16.24773259940525,16.703648589942368,15.620966913608749
151,317.89459521650576,-52.39107789475146,2.1141121167572074,-1.0161814127799107,-3.7559973341411435,,0.9849991529385456,1.2202665422925487,1.1641342813470914,19.983675939814546,20.19776840014616,19.53229823708465
154,310.22911023572397,-56.30380258490348,-0.032634268535231936,-2.735277086762723,-5.009676254762688,,0.20934778745799235,0.2593505791104959,0.2474204524714131,17.926980213010513,18.301367706052037,17.346139769960914
158,314.4513835165838,-54.80564141617767,0.16033665502802966,-1.8211446317457625,-5.657400643766215,,0.3337343633437507,0.4134469317935464,0.3944283729310432,18.60286250891813,18.97649361795827,18.063256860368675
162,307.6574566882682,-57.2777414319843,0.005677714505489442,-2.8914951490386374,-5.156710295808962,,0.4601810460023697,0.5349011642965689,0.5467615005337433,19.08922451429734,19.466649955064327,18.55757823759608
163,303.8527450095477,-58.7108064142552,-0.029155708829277968,-3.1521050411450005,-3.1436775881177788,,0.9350900923571644,1.0869217310646422,1.11102199117694,19.970089531995235,20.27617119178252,19.649293331920003
164,332.90709266536567,-25.337119524047704,0.6570254360039949,1.326032941210844,-2.4882873420643348,,0.6673350820738861,0.992646527523548,0.7750999010270957,19.333059671220933,19.66066714900667,18.814988855674912
167,329.81640155566004,-37.87725819812996,-0.3222568010481736,0.4224929226004413,-3.690968094529087,,0.23741403548893736,0.3319039567172301,0.2783884978980025,17.989978479833262,18.377938370467355,17.446060660585086
172,327.44502950304127,-41.78918135565837,-0.09974936067011476,-0.3612425350268869,-3.976653644549363,,0.3397931457468544,0.4627779783492604,0.4009685908300099,18.545907662740746,18.898618896986925,18.001704129456435
175,310.51873045502583,-56.3772732540859,-0.1743646491125843,-1.99540451808728,-4.807428934202615,,0.12371760279983215,0.15326759514349872,0.14621728576689774,17.06309774275842,17.491958747168994,16.462896497066218
191,323.9290929516232,-46.89316736590925,-0.5283951711912122,-0.1740174036375064,-4.754599471781307,,0.7948468986758651,1.044046261923236,0.9392605969491884,19.684907046891393,19.92579314678901,19.260419620905274
197,331.7630794808722,-33.90748437140151,0.15536733163868333,1.140294012105962,-3.740314089027062,,0.6396063993912675,0.8929932277714029,0.732533507156229,19.297236315518106,19.611883432154354,18.79147415525832
205,310.80552862981887,-55.65886206464529,-1.1884594892243692,-1.812180213203596,-4.447720046077584,,0.980384983224694,1.214550276541989,1.1586809638210578,19.974089518676198,20.259069454421702,19.55774123779853
212,326.6528319971797,-42.78049674106392,1.2764173966982406,-0.2827745540219986,-2.3409856268412796,,0.9797830236527144,1.334405983706122,1.1561805269782497,19.90617402305116,20.080359923826748,19.575188535543766
214,300.4847750147265,-59.49383898097745,-2.0110118042487684,-3.72395599765697,-4.154982240667463,,0.9452473683198956,1.098728255444002,1.1230903010192572,19.976751258340663,20.205914613493647,19.621595171892537
217,313.67333105396483,-54.73120255237406,-1.1585809988725926,-1.7258005315143792,-4.943544779193643,,0.7344877664095135,0.9099204241941444,0.8680640846812137,19.634929974351298,19.9076983666582,19.237210690620945
230,326.9582186390145,-43.12625540150881,0.4753905191792637,1.0938356332173262,-1.9065179075507053,,0.9213158815356262,1.2547772267182964,1.0871871176703047,19.829790023117205,20.044088150196913,19.439603180467586
233,332.41671486413725,-31.06388812957838,-0.9446118624813272,2.761919614423133,-1.975168911363624,,0.964093526301122,1.4045552693911592,1.13085794348261,19.81735565340232,20.13476694505113,19.323474566221908
235,313.1051608572316,-55.18504054520167,0.7627275383476065,-3.5270393084623923,-3.73053573361833,,0.7851789122961285,0.9727191678594258,0.927974086137892,19.715520024277044,19.98966666599129,19.256434744346066
246,328.6269777734035,-40.525180934157945,-0.8175385121519367,2.2979670709074567,-3.1004918120100022,,0.9496984974104732,1.327675039640324,1.1136036570273076,19.8368869019461,20.093818407348746,19.45591998559702
249,320.3542347497512,-50.74978019814535,-2.0329061715275363,-2.3377914072145143,-5.063740694620352,,1.0003022314848509,1.3139156827749243,1.182044583226346,19.96318828646109,20.15854538790281,19.51467898442581
257,327.8468049181676,-41.48065616680825,-0.6267711744926336,-1.2600555613717903,-4.65691658918713,,0.3520357359212013,0.4921446763561421,0.4127923588329204,18.560306655414493,18.929528746633352,18.019537804265546
261,312.38837545566656,-55.073532494768884,0.4307480657027761,-2.2622168211813083,-5.241294568366903,,0.6254504413096622,0.7748394961715338,0.7391968793476431,19.433366945879094,19.71486265928029,18.983861707366952
268,330.9380740293108,-34.70868813885688,-1.2853965322101877,1.318325706333448,-4.5497472043576535,,1.0879743477476185,1.5189868729460636,1.2460439192135675,19.95114164661398,20.294413233742176,19.509379740124913
276,315.4171232226733,-53.883969174077386,0.9052921526227454,-1.9672263290165275,-5.3978112626974335,,0.8748826550637928,1.08384868070341,1.0339916413910533,19.83992982518704,20.055661552063576,19.438512037371662
277,328.943029462161,-38.84169136760453,0.5400871374236779,0.313793141789575,-5.449590924459279,,0.9107398493684672,1.2732109916034575,1.0679212714589263,19.793041153646048,20.085874610192366,19.323750672889137
280,320.83025506884144,-49.48443752665351,0.06150231501095978,-0.7120999858101873,-4.216534494281423,,0.2921668490021304,0.3837666185358758,0.3452498958726036,18.371003053631284,18.711518810872388,17.824038660015365
295,313.471024891157,-55.07800753487759,-0.02260473061478146,-1.73346516322738,-4.882052963133179,,0.16379631120121055,0.2029191169489724,0.19358483756931968,17.5377987525579,17.935650349684074,16.963505095386438
300,315.42069109196814,-54.18169183643084,-0.6944197938727666,-0.6742766801321276,-3.4834321423947063,,0.7027270848078069,0.8705736927747854,0.8305273029071452,19.576773090019845,19.860052731901646,19.193901570141627
322,327.8198193211757,-40.51394780247212,-0.9007768481596652,0.1800229175403473,-3.049760611074287,,1.0198268322714623,1.4257141962993571,1.1958351972217736,19.92369722913172,20.19951487318929,19.429235546871297
336,307.52904380419085,-39.238437525312726,-1.3741170637812208,-2.6165988200992127,-7.829173162333616,,1.0786380441678158,1.5714313055437812,1.2652158396598725,19.952313738498464,20.2141503372933,19.547226203870693
341,328.5668651449409,-40.41296506749666,-0.1640365510974066,-0.11704889866057695,-4.004476571572156,,0.13004950149506647,0.18180872932142708,0.15249429250901456,17.001701965014078,17.41855227115819,16.407606800231427
342,320.3542347497512,-50.74978019814535,0.09235013381054603,0.06030663343014275,-5.297976300542149,,0.39267079515276815,0.5157804308334538,0.4640141467169575,18.780029228251802,19.129042466448052,18.258123842190553
346,332.18213790640067,-28.549386179855226,0.8205644820437464,-1.5775109197210813,-3.4825152580422465,,1.0427754155094549,1.5349690608877151,1.2156590036450994,19.904301159416747,20.170108428609048,19.443306355731707
355,303.09280068336096,-57.48490764381853,0.22082888875446194,-3.3269451329982562,-6.500839670688169,,0.7076754001853861,0.8767039149967616,0.8363755349069105,19.587395242845602,19.72654413992027,19.13794210268636
363,313.3376157607807,-54.817187067472325,0.6488637962901778,-2.919540939596163,-4.140380493655421,,0.463324049912031,0.5739891599504844,0.5475856585927621,19.046653015291593,19.332038625738445,18.5306289238375
373,327.8151234457985,-41.49010245138258,-0.15175463645183526,-0.525381470755639,-4.267737697370965,,0.4478411965653703,0.6260803613186186,0.5251325506174079,18.88988456885085,19.221309287459224,18.36592731077081
405,329.7943783318478,-37.538638390320735,-0.24680445699142955,0.6909868772205163,-5.1782638211524805,,1.0694446269669995,1.4950796925267251,1.2540163544808849,19.982558807609998,20.208828791591614,19.651316534580506
410,331.33537428500483,-34.96280138669214,0.9053791618104876,0.01901015449287488,-3.670921387854497,,1.0448493964136258,1.4587775168078545,1.196653431756443,19.900176583842107,20.18489601786145,19.504058878845672
418,307.52904380419085,-39.238437525312726,0.16343307213333225,-2.3829390613022965,-8.982816807387444,,0.052015542932093504,0.07577968622589326,0.06101294978610439,15.164976575596885,15.664663752400134,14.51332936628695
428,329.12279639245645,-38.95943269129961,-0.4701376346445794,1.0517191531482792,-3.361673033388893,,0.5448888564671063,0.7617526363178578,0.6389293285076495,19.14527097358389,19.53402045972833,18.6108845178998
430,327.84120054239605,-41.177910304974425,0.953576415587896,-3.248311565697436,-3.907959154167047,,0.9978434271729321,1.394981476056876,1.1700577527187157,19.901408034038393,20.176559578213862,19.520227481485108
442,328.13925977904813,-40.921841720196475,0.7681983229561449,-1.794139776263883,-3.54493509739896,,0.6047478703580971,0.8454353196718385,0.7091192013534151,19.279581857979924,19.62978450094606,18.78195300840337
446,313.9787092775522,-55.072290919793126,-0.5178298792310578,-1.813990455260272,-5.119163755257707,,0.7633085849295727,0.9456251052150304,0.9021263503751388,19.672753746384426,19.928517690523808,19.269977430419765
451,304.61768956469024,-58.598394680220096,0.8570483397430135,-3.0461786639347737,-5.317990098938936,,0.4566233208522042,0.5307657672792373,0.5425344095692426,19.07990993413168,19.374736861434027,18.55186739907577
452,330.1987569393088,-37.37741257980632,0.254789021099062,-0.2503183842776204,-3.7621257508377983,,0.8416447036333472,1.1750711394531894,0.9639255440826944,19.637874895776733,19.922302113680907,19.18303797422305
454,333.0500093894157,-22.65486193940649,0.6146954278356312,-0.5739281073478557,-4.3562798907951805,,0.8466607949122095,1.2750697061338538,0.9776138998664968,19.624071086953908,19.926581437887496,19.10267301224804
465,332.2541806031051,-30.638844957540503,-0.3241776242565799,-1.5980764561199732,-2.8250863477981665,,0.5501651252272265,0.8015169738125525,0.6453301314835204,19.11677476934028,19.4392123978111,18.55179495509024
485,325.9672565835018,-44.08904338798196,-0.5318565413634078,0.8723760582863487,-5.470363951035099,,0.9659002903415638,1.3154985297562334,1.1397983836586545,19.896487661228008,20.05080637207574,19.486660392009586
487,310.48038333601534,-56.231240302658556,0.3474836107305521,-2.33448909469398,-5.480151531441965,,0.4534693655072461,0.5617806807572423,0.5359387694424091,19.014851108654174,19.417503561636035,18.485495972137493
492,325.9534203817069,-59.21318721609687,0.3836105999832087,0.2497092840058812,-3.673495306971656,,0.3502535038121551,0.3618399808905397,0.4150238101027975,18.79370797479704,19.20382533175438,18.228645513939146
500,313.02578501883687,-25.14732485996501,-0.05154143564273983,-0.6243643188057479,-8.952158864209878,,0.7798636681952935,1.1841385894325454,0.8956090458102491,19.522398498757077,19.74521720988983,19.072091982270265
505,331.24668475054364,-34.78817465685215,-0.4025379743322697,-0.13342552191045493,-3.423474185907493,,0.4080963270267311,0.5697679958488392,0.4673878090947509,18.705950427254127,19.05014990337781,18.18054154879071
509,330.84446283662487,-34.84033758774341,0.7222531474818714,0.7547667289596862,-4.700504224878472,,1.077754293149278,1.5047180358105103,1.2343390137508092,19.93657407672428,20.090187003176336,19.53397740492689
512,332.73095366767416,-28.76533211027953,0.3550007150211702,0.9263936227487196,-2.6502794326274213,,0.2421624816584795,0.3564640204640347,0.2823110295799859,17.958027534494196,18.340182609872848,17.38960658675955
516,305.9134367270404,-57.89283362014269,0.5150416690886562,-1.998442462304936,-5.678860521609273,,0.8775858350919169,1.0200804423362229,1.0426986339623032,19.887149263586224,20.14237152922761,19.51176711305213
517,332.2541806031051,-30.638844957540503,-0.038543851395675455,0.5305916215744599,-2.632910398249125,,0.4153985435987868,0.605180096528162,0.4872522529448796,18.7414527212103,19.104977290857388,18.186023835362906
526,325.2441431423053,-44.62787738999935,1.5210346307354592,0.20342962285529165,-4.639271368931126,,0.6316216549375636,0.8602309852694424,0.7453371207985239,19.3645789256948,19.642431108197282,18.871342655234038
536,308.4398458764148,-56.99247615600753,0.17284612153959752,-3.170534425242728,-4.936449318644011,,0.7009324115523051,0.8683503611896739,0.8284062445749488,19.575144894944973,19.811186835523493,19.123010407475604
556,314.9618681395449,-54.06269625065436,-0.235431144334568,-0.4626373591581943,-3.8376262171250297,,0.5631865716420703,0.6977038796358649,0.6656095011726152,19.296636175781426,19.585271624673243,18.808341792060613
561,311.13336533941964,-55.764421502003145,-0.9452346791675412,-3.682951307370641,-4.7137642276231215,,0.8977975520567405,1.112236808791799,1.0610739155873767,19.870709531247808,20.21173510547332,19.498122745914554
565,327.3301567928757,-42.250475301740025,-0.8641622458874468,-0.9519527422071454,-3.452139379308226,,0.6408671951969985,0.8728228591302402,0.7562472032875026,19.384394757386328,19.712074731287146,18.858930111366078
593,302.59276052575365,-58.891139966078775,0.07484502160362738,-3.013980876562153,-4.851916807321572,,0.039579953267842805,0.04600659516442551,0.04702669705277198,14.923396581811952,15.472925441338296,14.227323440946398
602,328.6269777734035,-40.525180934157945,0.06671225105729149,-0.8977342310560874,-5.798778006442452,,1.0587292046126804,1.4800995711115337,1.241451594661954,19.973463977825112,20.19643563675297,19.56671321356217
613,323.9290929516232,-46.89316736590925,-0.0362605153090571,-1.6755725289883996,-5.2118166073941055,,0.6092956201482421,0.8003211884976908,0.7199969816229226,19.35425946407633,19.678324339228162,18.88298719543236
631,307.2367918106778,-39.191946711870976,-0.4649300643920176,-2.1613177553300043,-9.053351424132627,,0.6374338936196208,0.9286558925532326,0.7476942458170286,19.309261342247748,19.557412975663823,18.897022847989668
634,329.8952320767468,-37.47325140719361,1.4136074795213565,-0.6948701243733962,-3.649455862021848,,0.8612095760880888,1.2023868427058828,0.9863329569071696,19.66382653999565,20.060036500802347,19.1978456276554
656,333.41362798078234,-20.91041625127668,1.548359265042678,-0.29450414808870834,-5.043592602964648,,0.9522162008662006,1.434035966600126,1.0994955704089158,19.76931467658544,20.019653789703813,19.198630080824266
658,300.4847750147265,-59.49383898097745,-0.7610855497141272,-4.18369605495199,-3.6550422878834814,,0.7211247833756691,0.8382146322227492,0.8568003225159364,19.655263448088697,19.89963089726837,19.253010594310414
662,320.93984665176816,-49.78759207536714,-0.21509925156167944,0.3320428624013993,-4.30941279130475,,0.5694190611565844,0.7479425827272488,0.6728753527090029,19.270078950353497,19.58151808490424,18.778579623364987
665,331.7027316565362,-32.232284875274466,1.4426059737042456,-0.8355117763317291,-5.158234307116227,,1.0288442118255523,1.4988883543761344,1.2068089016351655,19.893849214458548,20.20829074791201,19.506548988324575
669,331.0207890257131,-34.60439197235708,0.575705307801075,-0.9690224573020728,-3.8316308447018064,,0.5104245599558968,0.7126346386818803,0.5845831020437298,19.00717760662614,19.35679883372412,18.473551709899148
670,310.3869727795935,-34.145123476125946,0.7352046664677199,-1.6471694768751544,-10.33739583574876,,0.9401754657975504,1.3839415758568487,1.096048826050075,19.779608649501146,20.07195472684272,19.331382462750014
680,308.81467549901174,-57.00911402335677,1.1518075994626669,-2.6630145745689418,-4.414542762740702,,0.7259947786663931,0.8438753741715028,0.8625865798072346,19.666990834851173,19.9237026740082,19.1992215233358
687,331.0273368981106,-32.11171022831254,-0.8855035747276065,2.9482921833340834,-4.203369779064772,,1.1162280420285988,1.6261949027793408,1.3093079806365386,19.987024376638306,20.246024227520206,19.62858731335779
690,330.9570565642445,-33.61263559103688,0.06727170306835123,0.11516542347187705,-3.70914452954854,,0.13065925373168902,0.1903530501108673,0.1532600841527074,16.949814442723177,17.38562922458944,16.349074942241348
692,314.34208936277315,-56.104297375114974,0.5077691433095423,-2.1928729836004632,-4.421059224689139,,0.7653358916809313,0.8896043483198453,0.909329500167292,19.7306007183402,19.947156690263736,19.37258339383405
699,320.8742932787892,-50.211232639659215,-0.4430837372608937,-1.830224629727592,-4.86214452937354,,0.3803790025737419,0.4996349314727002,0.4494890898102942,18.738289701360653,19.08349264608604,18.2106020353727
