,ra,dec,parallax,pmra,pmdec,radial_velocity,parallax_error,pmra_error,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
6,46.35652181117123,-61.92815805928665,0.07072321445878846,3.108552595819447,-0.7014042146481099,,0.5482389132916556,0.8737323310325291,0.8868570656188545,19.66858648431616,19.982413116196167,19.19950683164018
7,11.257668660294554,-43.87970042119708,0.4255532083113874,4.570544628879533,-4.024368380492303,,0.5043315885358375,0.5210150087639751,0.5975946425980501,19.27840428353548,19.51538083130447,18.868427332125748
8,15.125476323341145,-42.070766788191705,0.3383423373913285,4.848455556858639,-5.613487523943193,,0.4917043262686915,0.5079700333741092,0.5826322954973377,19.235847430261906,19.476658581762983,18.88553588506456
10,84.80524807282295,-67.63640370091942,-0.3155458824014276,1.8591836292595505,-0.23747458533439306,,0.277464432309282,0.4679536884318534,0.476709578651992,18.816318044092203,19.429882351624514,18.06931524952637
12,7.3002225305287505,-20.450853567389256,0.9407017016120588,2.7559897230105515,-4.237757141066043,,0.5206593017286267,0.7269239814710319,0.5963048285504559,19.030479069139442,19.38207652662444,18.531729526483566
32,0.30862459303939194,-33.78191328054197,1.1733738918088503,5.999819065826952,-6.184933324873465,,0.9361404284038084,1.2296379548544751,1.106225386392803,19.890034959458088,20.09340933375545,19.450897408951928
37,4.460946956709934,-18.020415412214813,0.9934076269534136,1.120598466872251,-5.630435066425163,,0.7466301573622871,1.0877402380586134,0.8757787717299712,19.50382216209271,19.77138008889144,19.027401135031308
39,9.37901870872856,-26.022620913059484,-0.2859075404975209,2.069571411031024,-4.763521977084412,,0.365844876983936,0.4982588809669276,0.4317106057692901,18.648284779217835,19.01686382287789,18.089862846517967
40,7.593538700729255,-39.88674939803398,-0.18387734851056248,5.09960204778359,-6.059833972239996,,0.19724548860844468,0.2292724622742488,0.2343561088878685,17.896146638279067,18.25927794544363,17.347446764977644
41,53.7236463893468,-64.21288600100392,0.12895593835354394,2.9196819428013097,-1.0570534321762015,,0.130536043795377,0.22015370640103904,0.22427300652080887,17.726460731944368,18.205336477329585,17.073473316827062
42,36.403537088160896,-57.79147130410225,0.28943552632833874,4.169255882573358,-2.568392685657279,,0.14909872197521373,0.2376197142286237,0.2411891090775515,17.89865081253156,18.306628952300827,17.30860574110856
46,24.120127350260944,-53.1281141121629,0.4660103441971313,3.3152535379849235,-2.8390499455892457,,0.588620604546513,0.7971691114205018,0.8613960066534333,19.673313008447842,19.886860752234693,19.252700554150454
47,20.804675790284602,-49.70161378748563,1.1176606588943727,4.173161288849293,-3.9957944077063763,,0.5733921588085474,0.6848062292701089,0.7859304651985966,19.597545966280748,19.863452773379247,19.210864458582076
48,11.758431663007753,-30.250548625211984,-1.7673688556667702,3.088618265105352,-2.790365929702534,,0.8785988640646936,1.1540560342939885,1.0382292425309056,19.809474992271248,19.99176430250884,19.46266127433811
58,59.4815337211526,-66.52522454723335,-0.05337020242922407,3.0217053784314465,-0.8616894053120698,,0.08682169710622052,0.14642789729345046,0.1491677124195233,17.048184105928115,17.533759517752422,16.407195547688154
61,31.35802643034016,-55.66564412345512,0.4580811444842702,2.8544350142662696,-2.7910840478375767,,0.3598723963236165,0.5326588117770084,0.5564914208050625,19.093965295198586,19.476335999500247,18.571769922681575
64,0.8249220005359327,-9.177698772074393,1.4423752020254526,4.445088651567311,-4.04195097480057,,1.1089733900656331,1.6701120248846182,1.2804984088375664,19.951125111415912,20.229995455425488,19.534962650884708
69,45.63643773707573,-61.50840479444165,-0.13605679626586806,3.712280208630775,-0.979490272277178,,0.624547303674053,0.9953455660468828,1.0102971088844972,19.8240124033146,20.107944232275084,19.433289476400187
72,2.6306120080384745,-16.441612795426927,1.3749922355259852,-0.4076298330771144,-2.979979037875164,,1.0720166525255443,1.5780122641069363,1.2497481972793416,19.936222908007235,20.208650475097468,19.511581762057766
74,6.945111238994825,-20.4341899362944,-1.5011757257190574,0.8548407080987699,-2.982923941331813,,1.0324683008553557,1.4414915195188207,1.1824735121052825,19.884717799956075,20.07049740415211,19.518455604060023
78,10.027836346671688,-42.240874238437115,0.2961168278599178,4.3543164010838415,-6.35246895519187,,0.3864129864375455,0.39919562861362456,0.4578700517169395,18.930969265128038,19.148579409835943,18.53083829531848
80,25.642607280177803,-56.0647928520799,0.6875478336131599,5.331631242386901,-4.408045886874351,,0.6036025375504024,0.8934117029305624,0.9333853809140328,19.744121581890766,20.06781578249227,19.35313517026505
82,13.540728822021023,-41.88796816965671,-0.8062058371898583,4.846107702264917,-5.215378745170452,,0.64625749885576,0.6676358651411185,0.7657660710411254,19.583018175258545,19.828519532501925,19.223672124480625
88,14.858493158466644,-45.382078751311944,0.1581174519262002,4.716513616305484,-3.707141349675243,,0.5367504473756816,0.5162276361524937,0.6677807036468038,19.455281122124244,19.725154572227254,19.076575041009008
98,78.25641134261251,-66.5609921874187,-1.022319868227988,2.095190886922786,-0.14050166202658113,,0.6280929064032433,1.0593011499998597,1.0791217536381108,19.857048383638094,20.395225873590924,19.21116920656552
104,5.585206529342905,-38.304782692673115,0.4539456073162354,3.552342068694172,-7.643765931205617,,0.7354505328168467,0.9111131476918316,0.8692019428980075,19.63618870840784,19.849664234061347,19.21640371340932
105,8.736826898908399,-38.34099631713857,-0.8516404963929161,5.602086050140494,-5.320957329409159,,0.7575806930189337,0.8805899292565439,0.9001152048498154,19.71692835571113,19.924520163997414,19.310193567142555
106,3.0236096935410286,-35.175603709739796,0.6768091033433006,4.997071698685666,-6.336535656248738,,0.6781704674087959,0.8907895880633273,0.8013855235679204,19.492270165016734,19.71928789446428,19.15030743520675
107,24.307292937924448,-50.95307270281328,0.2496173770738277,4.482321245047483,-4.255465417268981,,0.5673596760977087,0.7683754278345089,0.8302824528259148,19.62935834104584,19.886195806981398,19.259444180049407
111,1.8216168097928005,-51.931566347772566,-0.8765305454832324,1.4367332017554977,-7.959657175905362,,0.7026051049808767,0.6757407921433726,0.8741234100203259,19.78274786008852,19.91930676310475,19.368011212963978
117,20.213994825069406,-59.906323062206326,0.4153465300042061,3.861725139524545,-6.502743190103584,,0.5160904423670962,0.7638822110532846,0.7980603860444831,19.55450485393756,19.781611197496947,19.132077450649874
119,4.514447135938867,-38.42518942774522,0.5209691293556656,3.9255209246698337,-7.559270404933432,,0.5615349497162663,0.6956577672401713,0.6636575099471235,19.294600489154817,19.526493185360295,18.89281278376114
121,6.773286001273648,-26.175533638231173,0.033618125757032886,2.8655082211053853,-5.454387657565486,,0.09573217161970182,0.13383322717326251,0.11225425406226416,16.44302607305841,16.875436365162606,15.839726547902766
122,34.37460904269203,-57.68187046493652,-1.2669968042909197,4.373144932760123,-3.4101958899843607,,0.7053526361875154,1.044015325747746,1.0907274208595021,19.927652083777627,20.190339864496913,19.47015662776373
128,58.7625914291245,-64.93598276150325,0.6853412880201659,2.2392229770481897,-1.1779214407223773,,0.6013931739193085,1.0142710962664347,1.0332491417267216,19.811909386143512,20.073362456040847,19.321137881674414
