,dec,parallax,parallax_error,phot_bp_mean_mag,phot_g_mean_mag,phot_rp_mean_mag,pmdec,pmdec_error,pmra,pmra_error,ra,radial_velocity
146,45.75690166059594,0.4231046197911596,0.8484742845846787,20.037041918226343,19.73380435750009,19.2604579313067,-8.191264374371677,1.0012313152981511,0.21360717930901296,1.1555713204231626,137.1984027621655,
613,31.894569424299693,0.18536216131582167,0.5250980576415639,19.284602391743046,19.049559962822574,18.609118385471632,-14.203211807976794,0.6121549972068099,0.524981493496425,0.7729461784618818,146.69273310985898,
395,53.72001794554377,-0.18055052212142486,0.9857074432829692,20.3190749503318,19.98822642686693,19.543566083460146,-5.933988231715432,1.1649713836619828,1.7178471571866307,1.2211440080314284,136.2776196574775,
64,55.203587058814534,0.35280947774594085,0.2875667253501412,18.786562698428416,18.39197014284698,17.820712317947862,-6.696663041988858,0.3398645391278923,1.2021302252412969,0.35625213745062084,135.5506325074597,
531,3.8518419111505846,0.19610622010847592,0.2570317936701301,18.27231332510733,18.00464477409597,17.571822565754314,-18.962098304487952,0.2951509156127341,1.3920331135308859,0.3931715148937158,156.48121642333174,
522,3.8518419111505846,0.07029064611031251,0.7797543485594686,19.886665429473926,19.508077635102968,18.95464703135161,-18.690475001595512,0.8953958833034574,0.3546675899866054,1.1927598297880004,156.48121642333174,
559,13.570384798939376,0.07888183632807322,0.4279760288708511,19.040391308957734,18.736510749201745,18.270208890244344,-19.557107940569487,0.4914470501016976,1.3170294538890266,0.6546582475524458,155.34074219853875,
757,-28.37153149661387,1.4574850658738334,0.6668837766964119,19.730220540498948,19.431306632327267,18.88190812943601,-15.455528458436058,0.7869477402247769,2.2722385741606583,0.9082558899036948,169.80675097358954,
533,31.05967068352097,-0.04715882856500017,0.5000236649344836,19.266425482839967,18.984751374874765,18.54183539791346,-14.367073999147674,0.5829234763999993,0.9418913217864958,0.736036584647654,147.86407098391174,
50,-15.24265343929149,0.3617400400574309,0.2368759023485283,18.2135390776458,17.938985076566773,17.493447434702908,-18.84024340442413,0.2778495949642729,2.031491065136509,0.3450964950588154,164.2840894500819,
732,26.76041444460657,-0.2253063064278911,1.0822846262157193,20.157047475836254,19.926847535354835,19.4144774559497,-16.434855060660198,1.2570577048878602,2.913269580934552,1.6098750161110333,147.87248579586898,
724,21.194662739747862,0.485407023641819,0.3650356448398369,18.78241382385489,18.52904579672253,18.096154882459587,-14.835719757003096,0.419213304702721,2.005862861360603,0.5542671253983833,150.052083514448,
717,62.938035553011815,0.2744716526161935,0.8106885367827373,20.22032720153771,19.850891602482143,19.30234479543752,-2.8498347207279795,0.9606043670663126,0.15645563586301714,0.8375063246047256,127.2554483046712,
347,-19.029002102757314,-0.24606461515312944,0.5870162204657218,19.519093200561933,19.243977579765694,18.76275199130354,-17.407103471790425,0.6883273076954615,3.62851881958895,0.8206465377184724,163.95708452329075,
447,55.06683581746053,-0.4158792821661831,0.9788281674911641,20.202579999839443,19.97263603672285,19.574768059845468,-7.2694709216765885,1.1568410205482784,0.6279018338787973,1.2126216148304807,134.77653352636014,
546,-1.5686057394415542,-0.040371243063895945,0.19180634306568345,17.87461859163713,17.55930943413769,17.06165697022073,-17.51781720941068,0.2214730482270852,1.2857145500965983,0.2888600239399645,156.01669159930404,
580,30.298489255182627,1.5094811367286822,1.010219182974542,20.21566783532684,19.86567378630682,19.326335026037725,-15.98145549908599,1.1777052154974426,1.5116989381650083,1.4870461726637505,151.18373454494386,
791,10.839791336811226,0.32949436144665506,0.8649318504637925,20.01496508500578,19.63494234548484,19.14134624365664,-16.26668150071073,0.9932056418461346,1.1986147359976966,1.3285499821742572,152.32614819967804,
658,29.439573986894302,0.15464842942836438,0.5939973620501953,19.472620337509028,19.205543989063443,18.75743708294021,-17.06873514675689,0.6924772396604418,-0.10130272295630084,0.8743661956688132,152.36064164398806,
519,5.430514402866954,0.011918802930050626,0.20033897992975075,17.874216562594093,17.615177591342466,17.185153994393794,-18.920189444494213,0.2300502693261121,1.0617900413859631,0.3064507277738983,157.05923453048203,
820,-16.795001302810324,0.09230407264332904,0.18740891088699546,17.84714941088855,17.553150855604724,17.081636546302637,-17.91965007741962,0.2146371688823573,1.2169316117862774,0.2616529296851594,163.89085045341218,
806,7.42463095025504,0.11251012800210428,0.4714819198655719,19.12212845173129,18.861895462876085,18.39765211350069,-19.69207223424268,0.5414050859473304,1.4148898065630948,0.7242042201324991,154.8333311520527,
451,28.402917375711628,0.2129947100703337,0.4560434879367994,19.095322719185358,18.865006003465336,18.465349140798626,-13.490665109239158,0.5316517477478435,1.0995785810131506,0.6712976101956823,149.0158966095845,
510,26.361713038569988,-0.01977759575849794,0.3764230881209469,18.834053489801573,18.579382377312008,18.170120746757128,-15.537351718784187,0.4372098907795108,1.2214212974548853,0.5599212170020128,149.60708369400783,
457,-14.347719461068733,0.02579240570471325,0.3296005232120061,18.704681272006685,18.425064376446574,17.96986884718219,-18.407165673494877,0.386613289771125,1.4646086466884831,0.4801838608414348,163.39097716839467,
191,5.430514402866954,-0.410654257019073,0.4762255070695897,19.12071139326932,18.877203553430604,18.434913908926504,-19.7613905702766,0.5468521712536389,1.0425897620197866,0.7284635934411943,157.05923453048203,
208,4.389838356761347,-0.1943040471020349,0.24521751365298505,18.175513227235815,17.934305681152058,17.501850204753282,-19.038680434562874,0.28158451779643623,2.2797987520937637,0.3750996713081678,155.85348837111772,
261,28.402917375711628,-0.9676141892950094,0.7843486122988778,19.854059339133094,19.557723476705853,19.07871749650286,-13.2043889654554,0.9143871617570029,-0.07461285569015574,1.1545639021809808,149.0158966095845,
648,50.006585138258934,0.1664654217691623,0.38352604750793134,19.101286358847545,18.752248109664304,18.246131943798627,-7.145021185401302,0.4532079132823828,1.1605214121459464,0.5037686338311274,137.98389696640137,
192,65.29835739089022,0.4653871576861179,0.7867561697209075,20.34434710297463,19.919545510615595,19.351324568067923,-4.240793774165063,0.9788172346821874,-0.03780116104751985,0.7566743161727549,127.13263973246909,
881,-27.606746709649286,-0.04243629236199667,0.2839376204053189,18.57877249457149,18.29454550292941,17.827726628374528,-15.925685482656155,0.3350569867656049,1.3913820180131655,0.38670608749231866,170.6354954770022,
789,21.502217146454463,0.16594220505587526,0.361577318381467,18.789526618948187,18.513309340022374,18.11934938160337,-14.928233966014378,0.4152417022473221,1.104371296067446,0.5490160309042804,148.92720909214094,
429,3.8518419111505846,0.4534649623062656,0.6627380342568465,19.655181200530354,19.30818893730768,18.79280744659203,-18.47853707195452,0.7610254545915482,0.7030766373506323,1.01376453545221,156.48121642333174,
373,39.458480989902355,0.2324072933611534,0.15079600389284448,17.59767441446505,17.185878018899288,16.61020488124619,-10.369756096973745,0.17270484739036507,0.9398580766016116,0.21053543300920693,142.35826842050415,
