ra,dec,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,b
240.56384133897308,71.5764348951815,-2.393997983382523,-0.4589241843755123,19.683595999999998,20.195442,18.963776,38.45472490273409
227.66822649979113,42.56850089110386,-1.2814212728320595,-11.429444181938381,16.215232999999998,17.11713,15.287792000000001,57.84635133720459
247.8190823272307,66.66576496703689,-6.38267725292248,-2.1461262221226503,20.092747,20.725360000000002,19.24256,38.395704559468044
201.5701298809388,44.386881644400454,9.179632679984623,-4.1843522071423145,20.445816,20.668951,19.228956,71.37682308924283
213.74248429227626,42.677772638104685,3.2788721167125803,2.647255046313417,20.901165,20.955132,20.037956,66.98731907875508
226.6595701895152,42.733665668775686,0.8757143415160726,-4.728236795561927,17.934769,18.989378,16.891212,58.50100689149332
249.39565999683785,35.884841672916096,-9.020451686483264,5.061153669213661,19.127798000000002,20.236982,18.040337,41.67323314769283
236.872282700831,71.05645910546987,-6.153503193211138,0.0756782137199171,19.936384,20.951468,18.778875,39.722935411609775
202.0983304138409,43.62029660591959,-22.990430656037077,1.0748150474498614,17.585548,18.215164,16.581892,71.8973242091527
241.1313782712793,34.69335062701644,-27.95888417417511,8.036905309891955,14.907691,15.603354999999999,14.109817499999998,48.29617151010373
213.7599558246159,41.96140740019733,3.9674505979189063,-21.448964585500907,19.929522,21.069589999999998,18.63713,67.38812521112911
264.1902566213779,37.946561507381475,-6.471217593094983,6.120238024821393,16.739335999999998,17.749287,15.7263,30.335028754554873
255.2536637967001,30.02588877405297,-2.095148534933037,-16.25100707823485,19.610526999999998,19.985129999999998,18.981385999999997,35.819445256225684
233.605477967618,65.23193275482079,-7.312214121661122,9.917102073478775,20.11102,20.825243,19.040789999999998,44.148366691031505
249.70741450147182,36.378006263767034,0.7512943380672579,-6.804240655566488,17.987254999999998,18.491272,17.343813,41.47570175772933
227.99114914804684,43.04320732683339,-11.355005263803255,23.322311972307297,16.576173999999998,17.235777,15.796064999999999,57.477521664197646
210.28485246573186,26.385851821046156,-5.909197798261492,-0.08708621028503262,14.778986999999999,15.226397,14.168820000000002,74.43519339746103
192.26993477587925,28.317622724542648,73.87080165314278,-154.30779983044744,16.859863,18.571333,15.600976000000001,88.70117853353949
264.8401369761305,41.9682927770852,-11.304204079013527,29.735967479981287,19.168745,20.693804,17.913303,30.63853145555896
249.38965470497783,35.718940582908886,-11.41776944363469,-6.370590662624402,20.54954,21.293018,19.319147,41.659703138364385
248.11132421777438,67.45748467253875,-5.5525697023029545,-0.8841298622445062,18.837142999999998,19.017538000000002,18.447437,37.996604778970855
252.23717222434695,31.870621535949148,-4.712413903596225,-6.405558851957573,18.751896,19.316298,18.073335999999998,38.73766489077796
259.67335640613595,40.28815066710689,-0.5915757080557303,-1.54422823701655,19.744795,20.435516,18.799807,34.20418216230348
202.08550685047808,42.826698130401994,-2.2701314810162736,-2.9527558067716275,19.308692999999998,19.785610000000002,18.503977,72.60282476549773
221.6745941336582,67.93013758133027,4.944846763503449,-9.295771921961062,19.865797,20.734154,18.719929,45.689752722368326
200.12489089121158,55.96193002150545,0.26290225792142285,-7.234183072493436,18.437582,19.64986,17.231962,60.694648263139385
247.58735788613728,30.55357306542274,-2.439177580039451,-0.3070319147744118,14.731957000000001,15.21115,14.103663000000001,42.4054036114104
248.94906470468777,38.27650980577044,-0.7611299419564516,-3.0281002326113,17.776323,18.16844,17.27044,42.240677178906495
207.1822910261974,37.96900291570599,-4.205381231289759,-5.680282802903867,19.164288,19.97264,18.243721,73.81066490268081
255.64804391280342,30.224459125699557,-11.128210128854521,4.5673081939318605,18.606213,19.632513,17.576221,35.533818510108595
243.1354332031437,55.73982552631002,-7.0012328511961766,2.8885425247963683,20.48348,20.833714999999998,19.508081,44.1918680466193
233.84036366158318,64.5356432939506,-0.1818851744150778,2.7696475243733487,19.457155,20.153181,18.556395000000002,44.47191919306211
215.19214082935304,34.403433355049,4.968532564829993,-5.8649653644254265,19.723914999999998,19.826937,19.206463,69.53256916604452
228.68664407767938,43.39837117759123,-16.128910759428027,-1.4774790376457447,18.012926,18.379089999999998,17.451323000000002,56.886982498022384
211.19941127847318,26.08540386662292,0.3284158626773677,-7.708195323355483,19.990849,20.207504,19.596167,73.58364626778778
212.88273612336477,27.92890767696381,-2.5684521212692117,-4.876947406469066,18.590923,19.659670000000002,17.498194,72.24545232192978
189.894309712036,27.835902683459555,-3.879888859570926,-0.5019435804233807,20.297342,20.91829,19.309175,87.27600233061499
195.2036547623016,41.70358035369442,-52.964064414377965,-3.4134799388404304,17.953114000000003,18.823733999999998,16.989714000000003,75.29860243187838
207.95445113979665,47.0761454202765,-10.126792178769703,-5.023764209258808,19.903975,20.644169,18.818851000000002,66.79339419073996
249.23249162735743,35.69950380520191,-8.509329107428469,-6.8329018621668105,19.6574,20.6736,18.568462,41.78435691588921
232.09146456104736,42.266125181286576,-6.714947561671648,-0.4981977817041302,20.346247,20.755064,19.667082,54.76994392149196
238.26214886799798,71.77143358952824,-2.2546010263188205,-0.603151828552005,19.43896,19.659095999999998,19.002792000000003,38.94455439272341
237.37916079006825,58.99238467875412,-11.334177100279861,4.251443699842798,17.268173,18.303448,16.251781,45.8668235012957
238.81455344146988,28.919076507297785,-3.0035555944464445,-6.979283082997588,17.462729,17.896828,16.859606,49.648503781033725
253.75932316302152,31.876309774994674,5.902412256375735,0.457268145433924,11.993941,12.481999,11.366842,37.470890056876826
259.77771244834565,40.58890294555045,-4.023265786083861,-9.034877171763384,14.284149,14.808281,13.615292000000002,34.16932013138063
201.08214065229026,44.67004722042703,-14.219731960997402,-3.5763777718116803,19.578835,19.970356,18.549335,71.26079009481113
231.0831009174627,58.09938802511445,11.915712909484794,-3.044964791405508,16.77615,17.738905,15.791711,49.16472723051886
219.1143536185351,68.76315200120297,6.324765274441779,-4.1071583019219515,20.894852,20.760313,20.11324,45.57241346302249
203.2838904690701,56.96297763945878,-8.228240559440902,-1.3658977962227699,20.393295000000002,20.562714,19.893515,59.25550322422249
257.6496019386319,26.7755407954769,-1.2183509009352642,-0.05897419339463428,19.768967,20.132923,19.193203,32.946183729024874
212.37478622760574,34.48756900564552,5.95808112658559,-15.550806061532304,16.33618,16.645004,15.847056,71.73558945119943
268.82778603877944,60.90893445181628,2.7982201245543297,-0.2874592265496907,20.323322,20.214533,19.802633,30.2235495788526
256.8370985186671,46.5081010273448,-19.76657104695835,55.92605676622464,12.956913,14.192928,11.859498,36.83670961618041
241.2967342267859,34.54595615305033,-5.076593238242807,0.4875836019057269,17.916023000000003,19.098254999999998,16.773222,48.15164618997479
247.9940499107724,38.050136575758245,1.7030473295566884,-6.789104116794058,20.853144,21.042505,19.763144,42.97522452475833
253.40013877710018,50.247647796758024,-13.883307137844175,4.549816735987245,20.43802,21.640401999999998,19.170279999999998,39.08440338537917
258.5709898633936,36.91361422687781,0.00635889090869135,-6.6473871492416325,16.779608,16.9909,16.406279,34.51102319644677
199.99345476341102,78.70506341907992,-14.586508092219775,-0.8901276449139919,18.53479,19.45619,17.48871,38.324564283216745
245.8547668922771,25.98449339016316,1.2896579217877644,-2.8073744237076594,20.806818,21.308070999999998,19.618717,42.94505905803157
205.5302788478191,47.71410324746164,-38.96552976877389,17.243824114526635,18.811626,20.394821,17.503525,67.15569345275333
196.82762122712768,30.61274360311235,-1.5825882439792418,-6.950022891281938,16.872242,17.763208,15.918698000000001,85.07976048162969
234.2615348562289,55.50132632510974,0.6593927674156053,-17.591580190546107,19.31223,20.371172,18.204441,48.929046000024535
209.5466946710899,38.7476247406997,-6.040753125683493,-25.41975700374706,19.278442000000002,19.963376999999998,18.351656,71.85580712406524
246.43918115176484,70.55575100448384,-2.044989699429994,-1.4525551093123803,18.816498,19.203354,18.241497,37.29164754315719
263.8717700394954,37.89242418373667,1.8790732736661,-24.37664927030984,20.55496,21.08762,19.435986,30.569031301857013
261.35488726074715,44.932795178588094,0.5566666419611812,-0.7596231901640289,20.121105,20.884508,19.05605,33.57399705235557
253.8523080498019,30.02853206243235,-1.8703184779204725,-4.723005146997743,19.263187,19.518719,18.807123,37.00132632218156
222.3712333853764,54.4914930456556,2.524085984214309,-1.813246947881916,17.117775,17.52668,16.555585999999998,55.18920424999118
243.5133986569535,55.65934070372844,-8.576327754769759,-0.34509900225801465,20.908499,21.623192,19.949898,44.01193205855155
224.66098269541126,50.17269505224762,-0.5643587475509064,-1.8656202912467084,15.175379000000001,15.470195,14.704448999999999,56.5773378860471
228.68449489648225,76.7886564211631,-8.509963823896783,13.056990973029885,17.059853,17.513346,16.419003,37.505304053616015
190.8021350210701,43.898542921322175,-3.9474802830983062,-30.96769186991282,18.927227,19.788229,17.939688,73.14781405538835
199.27320211843872,32.06734030180139,-4.0369417082666965,-24.63754244195543,17.342646,17.753977,16.73978,82.55354514007199
257.7273303948992,33.73183596069492,-3.165757833373912,-1.79707523228751,19.497854,19.901636,18.82916,34.580256972545534
249.62864476390618,46.089260846782935,-11.993331235618275,-3.6758629623039987,20.470778,21.00083,19.43574,41.817177635202796
215.00071919117104,34.98269437163917,-3.952132977919661,-3.1710577917711564,20.769466,20.839417,20.23774,69.52849329029279
226.06577389262398,42.53532493052121,5.5105232734364735,-14.322097460213282,20.784306,20.783276,19.539244,58.97846363607971
262.2806228172482,36.59822133147872,-7.0832669657877565,-2.105010807758717,19.698595,20.404453,18.88275,31.534147187657513
212.50831712055628,27.730197688137803,-6.101517750727692,-19.961434669211148,15.275996,15.688751000000002,14.698545000000001,72.56812210652403
