,Unnamed: 0.1,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,b,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,stream_mask
29651,29651,2453242855134228608,27.290422564835573,-13.849608228423385,0.3998882526813064,1.7783544886005682,1.7891981097712766,1.1800470269214802,-71.08502387204831,19.594849,19.237495000000006,17.74379,1.4937056999999998,-0.35735320000000004,1.851059,False
21112,21112,41785358865918464,51.940745831061584,14.1891453054845,0.3931125978734228,1.1138802605948388,0.8218961953913043,-8.065629858221099,-33.91803566905964,20.275236,20.865911,19.13182,1.7340908,0.59067535,1.1434155,False
3169,3169,2574378555131988224,29.565948863905373,11.06970803030869,-0.10303871153632682,0.2356275470973235,1.0817140298311871,-0.8502647266670769,-48.50482535427455,18.38109,18.819181,17.79474,1.0244408,0.43809128,0.5863495,False
29301,29301,4978417131051943040,5.4362582886600395,-46.458257488031855,0.2985578469384645,0.9461846087065388,1.1273777341586837,-0.9580581291981116,-69.7993787020521,20.314293,20.444567000000006,19.846859,0.59770775,0.13027382,0.46743393,False
17405,17405,4819050372373392256,79.57948300148736,-40.23339610694168,-0.11245621131727128,0.4310186382715918,2.430588531711876,0.14420480715579115,-34.26702658380468,20.191118,20.699791,19.421288,1.2785034,0.5086727,0.7698307,False
25994,25994,5058544350165177600,49.337206416504145,-29.569823592624502,0.03156295327406285,0.652140385589912,2.5207660466859982,-0.9507719351368096,-57.93456052812929,20.304525,20.676546,19.728565,0.9479809,0.37202072,0.57596016,False
23223,23223,5073600680141737856,47.22287634960944,-26.25923046738127,-0.04455566450002405,0.7276094465970511,7.509547895941037,-6.226452135129454,-59.382729307776145,20.318,20.412401000000006,19.560434,0.85196686,0.094400406,0.75756645,False
32484,32484,27968728247630464,45.23088680310165,12.195209092953153,-0.11060049132524864,1.342690808719711,-12.686186470821605,-14.569535837071035,-39.672133977246865,20.77383,21.336847,19.50003,1.8368168,0.5630169,1.2737999,False
24239,24239,3171502536831261824,68.05414523598238,-16.731355537772163,-0.1692012669055258,1.187869836132777,3.4968883816371283,-9.989086756569199,-38.15281985496462,20.815289,21.188166,19.70514,1.4830265,0.37287712,1.1101493999999998,False
14984,14984,3186366834526384512,73.45214568690467,-8.73894697705652,0.3744353702601316,0.8441835026944173,2.8886986905890315,0.9148871273306624,-30.079649570096702,20.497492,21.258545,19.364492,1.8940525,0.7610531,1.1329994,False
10358,10358,2333466525170531840,1.7903791678222702,-28.096081215796985,0.11928263109706826,0.5292784395483084,12.037958644209178,-16.263447628898607,-80.1474598112187,19.686499,20.283154,18.87535,1.4078026,0.5966549,0.8111477,False
9587,9587,16739411698269952,51.33338858453194,12.3867639730777,-0.5418386269508705,2.1850343700127888,1.209091052139064,3.606136525966308,-35.64291620347257,20.545383,21.125616,19.141361,1.9842548,0.5802326,1.4040222,False
23716,23716,4796960393497237120,83.01616264734426,-48.79397357860992,-0.4540536425673654,1.1944138546974572,1.334809373262249,1.9114807813625152,-32.82501537738111,20.833551,21.06419,20.098227,0.96596336,0.2306385,0.73532486,False
24015,24015,2977710794935961728,72.16703826340054,-19.194070669939197,0.2683340689601153,0.7686482490666651,3.9845543040049742,5.536265925630602,-35.37577090680948,20.528873,21.327091,19.438545,1.888546,0.7982178000000001,1.0903282,False
16054,16054,2512129085850260736,27.412421391679892,2.41492441125831,-0.03211535221429155,0.1855157288689702,0.5906935714109892,-0.7023584663606313,-57.29411216104587,18.064613,18.487452,17.467632000000002,1.0198193000000002,0.4228382000000001,0.59698105,False
31080,31080,5091411909517853184,64.1092522641206,-21.427140775786015,0.17047730558665486,0.8612907185109648,2.070826532181295,-3.075989872146005,-43.246877037648325,20.647598,21.423819,19.783087,1.6407318,0.7762203000000001,0.8645115,False
4076,4076,2986231322859052672,75.57088116451237,-15.611039504910623,0.01900145979028452,0.44788113037997695,0.9864611107880747,-5.141521448016828,-31.043642412781054,19.965246,20.232256,19.45302,0.77923584,0.26700974,0.5122260999999999,False
19793,19793,3177373821548867328,67.31244908302715,-13.867320808891584,0.2834247523991619,0.6734437033818138,7.0342432381966935,6.640788620497919,-37.70673396979795,19.793163,20.885193,18.57051,2.314682,1.0920296,1.2226524,False
2589,2589,2516062073302427008,38.29309406447761,4.842912746635053,-0.09314820005745207,0.808390305231855,2.0987222558423717,-0.4339463859174426,-49.67341131986166,19.962183,20.852915,18.90833,1.9445839,0.8907318000000001,1.0538521,False
13541,13541,5007885107827596544,11.026202171671352,-31.006508611949364,0.18681112126108604,2.1615272875660434,9.378147159357383,-10.392554190413373,-85.80398366988967,20.918327,22.070343,19.784927,2.2854156000000003,1.1520157,1.1334,False
8596,8596,2791089582547475072,18.067498698553685,22.91761949264297,0.24368075542328296,0.4989221914275014,5.353572400964706,-4.839757061455857,-39.70165266783339,19.558723,19.965733,19.001844,0.96388817,0.40700912,0.55687904,False
19920,19920,5094566687552242048,60.607808005396826,-19.208044870459087,-0.19619302058411348,0.746850704796413,2.6123211808234905,-2.3966664651188214,-45.65321390872531,20.048454,20.266794,19.529266,0.73752785,0.21833992,0.5191879,False
30186,30186,2490577695872817280,30.73441785967979,-6.499901861480444,-0.07055020613113525,0.6759880480427111,4.660252388570965,-13.440599754422257,-63.27823731976448,20.112057,20.560003,19.403486,1.156517,0.44794655,0.7085705,False
14882,14882,717641103326790784,130.72600480681862,36.05547223741385,-0.12984424597281033,0.5733718034933188,-0.4236094824192237,-0.534497209624428,37.20621860583986,19.699808,19.822952,19.1121,0.71085167,0.12314415,0.5877074999999999,False
17583,17583,2978370600696904832,67.93064050577496,-19.513264686652835,0.02585232611594759,0.2135325102594815,-1.7903660488493718,2.489700347482236,-39.243152963047216,18.818336,19.203032,18.256493,0.9465389,0.38469505,0.5618439000000001,False
3945,3945,2348742413877206528,11.45663118387717,-23.724040600609808,0.023320962112572185,0.3351091979580141,15.45836991178315,-11.224487874033057,-86.36777718276251,19.096756,19.589964,18.381866,1.2080975,0.49320793,0.7148895000000001,False
8939,8939,2808792857921114496,12.858149381152382,27.332976113538194,-0.12432536481485565,0.2607764216330428,5.30108440490665,-19.167362684478007,-35.53877387144945,17.133098999999998,18.047394,15.7043085,2.3430853,0.9142952,1.4287901,False
15526,15526,4807679154399629568,84.26408977876723,-40.91271482539538,-0.02097424051408909,0.9490144003485134,6.325436198872622,-8.981876553224868,-30.870490107803068,20.7251,20.999395,19.825777,1.1736183,0.27429580000000003,0.8993225,False
32411,32411,5150242206875372800,32.510597090750124,-13.238487987446716,0.2289350101438257,0.6109128341825674,13.333312605619176,-2.3349435196325508,-66.97027588893593,19.760754,19.985384,19.142975,0.84240913,0.22463036,0.6177788000000001,False
1864,1864,5107206772008220800,56.07307427008712,-18.59249109069902,-0.15266925664462772,0.4551724253592106,6.717023593526702,4.1192585254362015,-49.478362492134295,19.359602,20.227966,18.46898,1.7589855,0.86836433,0.8906212,False
22015,22015,4846999511274657792,49.64893950634228,-46.50709507155311,-0.2129387652193649,0.5568454167696208,5.105184815602701,0.5711301395267211,-55.22028812469071,20.299799,20.2714,19.851303,0.42009735,-0.028398514,0.44849586,False
7209,7209,2782570532099606784,10.268329842923428,17.580127854467822,-0.1761317660681925,0.9218839974333972,-8.581060199440163,-10.779579864344358,-45.22101691848218,20.38804,21.057068,19.411533,1.6455345,0.6690273,0.9765072,False
5663,5663,3179249141709662464,68.00475243176265,-10.467881610595528,-0.10189839362310388,0.454666920613223,2.1579234084819765,-2.2471899839486715,-35.66225383579571,19.593115,20.416294,18.557291,1.8590031,0.82317924,1.0358238000000002,False
26960,26960,3260776039123060608,51.469077585752146,-3.754214811230404,0.10603704072570164,0.6078043800847958,10.819956746340852,-3.5439153167981816,-46.37033956725645,19.89017,21.042772,18.745918,2.296854,1.1526031,1.1442508999999998,False
32699,32699,3275787121621133568,52.1783404688064,5.739702414163937,-0.11417792477159194,0.27803543980444595,0.26025271877759704,-2.4609304780439065,-39.752196766165795,18.70779,19.335152,17.93591,1.3992424,0.6273613,0.7718811,False
20521,20521,4795258521296552192,86.49852351661562,-48.86437093546244,0.06200462275768321,0.2111745189357056,1.6215906095041537,0.13824851046140116,-30.55377126526373,19.009705,19.19819,18.55594,0.64225006,0.1884861,0.45376396,False
1790,1790,3171228002522888832,68.68158547790135,-17.212236540544936,-0.1994912555544755,1.6489015133433378,45.12982153799836,14.073820341970814,-37.77076550430736,20.605398,20.17163,19.88847,0.28316116,-0.43376732,0.7169285,False
23263,23263,3275542549003640576,51.195370473838594,4.396147657931087,-0.0994063029519643,0.5914949527641905,7.806911775423886,-7.73653798753433,-41.383058077989496,20.091133,20.34999,19.385662,0.96432877,0.25885773,0.70547104,False
24163,24163,294790887157201664,18.830657704901387,26.019169647014408,-0.2725725465668419,0.6899007867959988,-2.888136698061744,1.2605839743062142,-36.54249482925759,18.974848,19.514929,18.19838,1.3165493,0.540081,0.7764683000000001,False
33500,33500,3174932493418033024,70.65611239288485,-12.907220000741722,-0.10668896961972292,1.2368937824969044,1.5014943387201742,-0.17931989356055622,-34.344548440443084,20.730915,20.97907,20.26573,0.71334076,0.2481556,0.46518517,False
2720,2720,293994359701977856,18.33359447408952,24.418576846591293,0.062182937073110275,1.1154928097904409,-2.820136165759852,-0.19089739890150972,-38.18327731112868,20.461565,20.472923,19.814308,0.6586151,0.011358261,0.64725685,False
18729,18729,4955847760810557056,28.345670243721525,-43.4090282768381,-0.2394350160660859,2.1985668505813183,-1.5973407886219348,1.9280685135372757,-69.45982893466335,20.528664000000006,19.757818,18.485603,1.2722149,-0.7708454,2.0430603,False
12579,12579,2357002632419104640,12.270844362824604,-19.06285679102156,-0.05367961229626792,0.4921113562387863,-0.15489128411648334,-1.9671583045353216,-81.9164986082479,19.83097,20.167562,19.245981,0.92158127,0.33659172,0.58498955,False
34261,34261,5024543705420668288,29.972360955429288,-27.39913202960982,-0.29462537656799603,1.2532649251319343,14.149997604434054,-1.1149847145045362,-74.79778646889463,20.671072,21.045214,19.584734,1.4604796999999998,0.3741417,1.086338,False
33219,33219,5174349141048314112,42.955668308275136,-7.944140834855868,0.11636716936099704,0.5293942278507896,0.03967013613676018,-1.8916579601257317,-55.652929434930016,19.497383,19.603178,18.887875,0.7153034,0.10579491,0.6095085,False
5099,5099,909551344603440128,123.06663535530228,40.260105389846245,-0.1973392960108016,0.7157214133470837,-8.82325314412377,-3.8896638784380286,31.956682014957035,19.981335,21.05619,18.748108,2.3080826,1.0748558,1.2332268,False
17720,17720,2855388919460671360,5.5738570350112475,25.35366101135601,-0.14715682897755228,0.7755267974866444,-0.4004543418726639,-6.362871464144861,-37.05048300071589,19.9183,20.601261,19.105997,1.495264,0.6829605,0.81230354,False
24325,24325,5071908944063197184,45.9265226057327,-27.660514699689465,0.10888265978415312,0.2285133946898274,6.566937159503556,-5.581239981150622,-60.72493047818229,18.776432,18.998129,18.147055,0.8510742,0.22169685,0.62937737,False
30672,30672,4974390100996691072,8.483295526127915,-50.06028168996989,0.13546995485859786,0.44887266522000224,16.578100489507488,0.19980802433441705,-66.82424602418486,19.838789,20.974304,18.656345,2.3179588,1.1355152,1.1824436000000005,False
26686,26686,3242659867068207360,56.51744825945126,-8.768772348936462,0.15014606043891682,0.3252805067347616,4.74192798224433,-2.7728873616463234,-44.89991686025315,18.679596,18.958149,18.128222,0.82992744,0.278553,0.55137444,False
9002,9002,4823880904911485056,75.60917281983802,-36.19463995405609,0.2013285875619604,0.4239315509111485,-1.6600379217155312,2.5891287770672387,-36.73653788402867,20.02969,20.11812,19.481192,0.63692856,0.088430405,0.54849815,False
17144,17144,710798434445334784,126.9662858615956,32.649428314221424,-0.1997034959426896,1.2255393017364562,-1.5708455414872369,-8.313315178871116,33.50908901296465,20.570345,20.991863,19.504301,1.4875622,0.42151833,1.0660439,False
9042,9042,3245356286192964736,58.599169935136025,-5.404507875171101,0.2484399636753691,0.7770754403745619,2.2552473869791494,0.6992855725060851,-41.40109798597625,20.220257,20.558405,19.52398,1.0344257,0.33814812,0.6962775999999999,False
11497,11497,2975619489462279424,77.38292346626514,-19.273030847274324,0.04763141120925904,0.6728367386746642,5.827706061101518,-4.475350224151749,-30.78866939496035,20.45974,21.406425,19.175907,2.2305182999999995,0.9466858,1.2838326,False
18728,18728,3275262036099405056,51.8054990656989,3.8370631759731615,0.057539458816349164,0.6462422023624141,0.7027006900665693,-4.275163607835478,-41.308437819976966,19.957201,20.740744,18.864296,1.8764477,0.78354263,1.092905,False
23736,23736,2508978022963689344,25.866012353523807,-0.5520217640480439,0.4499395161322232,1.9135017871401203,-2.5942415180664744,0.2969787089578843,-60.634334030120314,20.479246,20.987858,19.937706,1.0501518,0.5086117,0.54154015,False
29925,29925,2471223611164489344,21.216295934160506,-9.299637609287943,0.38845750638247417,0.8152678870355656,-1.305122660277154,-4.05469388409468,-70.5016427003534,19.850698,20.464012,19.32351,1.1405028999999998,0.6133137,0.52718925,False
3341,3341,5162219839871730816,52.118513882676545,-11.238145941965024,0.017934785926789258,0.5006318280868851,2.907594351293626,-4.042153754981111,-49.88596941430798,19.257578,19.48523,18.725338,0.7598914999999999,0.2276516,0.5322399,False
11470,11470,5080984248615820672,56.758131102296964,-27.414364561825614,-0.02033305901828036,0.7252562538963525,0.7959458116726341,1.1284528378932268,-51.1895763596285,19.058575,18.6447,17.552784,1.0919151000000002,-0.41387558,1.5057907,False
18588,18588,2372507464358038656,12.87509739815104,-14.379190627212449,0.02405758243432448,0.7970758820704784,-1.7228459549824202,-2.0507693187009757,-77.250932312248,20.160433,20.190063,19.553774,0.6362896,0.029630661000000006,0.60665894,False
32000,32000,16314038137083648,50.37297561699394,11.746264294387686,0.4093282459816565,1.3196360010629755,1.4006506281262403,-3.02200423416728,-36.750796428198136,19.657513,20.279327,18.898418,1.380909,0.6218146999999999,0.75909424,False
20154,20154,2559781988520900864,22.971357157071605,2.947090510323232,0.3363299975982839,0.6739089088673463,-3.5924383328792286,-10.488864456788438,-58.38187259190616,20.2285,20.857101,19.194206,1.6628952,0.6286010999999999,1.0342941,False
28774,28774,3247219747947107200,53.26070224227646,-6.353964339295844,-0.05109795691337519,0.3763658062842876,2.318019874710936,1.0460762885442658,-46.3897385887915,19.064613,19.684782,18.31794,1.3668423,0.6201687,0.7466735999999999,False
10179,10179,4781245692277150976,67.73039760013378,-51.80889685940397,0.07388941135320906,0.16342647788016662,3.763041272339725,6.7228373914747275,-42.45546645397634,18.150805,18.630465,17.506207,1.124258,0.47966003,0.644598,False
3693,3693,4884051128985540608,62.38390717441376,-30.873149853772365,0.032687527416907634,0.21568439539815976,1.7125866006865669,-2.470630703899325,-46.87271873545014,18.908697,19.373508,18.300938,1.0725708,0.46481133,0.6077595,False
3983,3983,2361241558981988096,4.447407989402349,-22.10943320129101,0.17987049139660116,0.5673609802179672,0.5827409313866434,-2.370923315345316,-80.85712802996814,19.703375,20.004025,19.295517,0.70850754,0.30064964,0.4078579,False
22789,22789,4871364207909791360,69.77565091923263,-32.98955990066796,-0.19740387255374373,0.5012970679454697,6.477075638253439,0.17846509408995054,-40.97751605110158,19.251425,20.434351,18.1663,2.2680511,1.1829261999999998,1.085125,False
31224,31224,3266131725901646208,49.570542487797184,0.3753291983179688,0.06845543339093824,0.4469888645602699,3.1379132561264513,-0.1551632496868337,-45.27282282140745,19.119226,19.719887,18.339478,1.3804092,0.6006603,0.7797489000000001,False
22919,22919,97489641585815936,29.23804383775952,21.50774087788843,0.2109495374679823,0.5181664528910119,1.2306775325733632,-0.3057659891148128,-38.84673230860961,19.488136,19.780352,18.88954,0.8908119000000001,0.29221535,0.5985965999999999,False
28160,28160,2981252489393456640,73.24032119022054,-15.476826022178395,-0.049809341076626316,0.3775731387416496,3.937980649784079,-0.4456341681785578,-33.064971256996245,19.738289,20.296618,19.014704,1.2819138,0.5583286,0.7235851,False
2280,2280,4793266034428204416,84.29694322499942,-51.52491627263142,0.14121742993118575,0.3963369326207031,1.0669374220384276,3.795761656717145,-32.22554125921784,19.54033,19.827288,19.01156,0.81572723,0.2869568,0.52877045,False
30841,30841,4832424694374757760,55.68039621754172,-50.38795795425553,0.13827313315752826,0.36605238331155227,2.7858345165985448,-0.7654596705595782,-50.12904137771104,19.635616,19.863543,19.143175,0.72036743,0.22792625,0.49244118,False
25973,25973,4978402386428744448,4.971835536495675,-46.48187967661737,0.08648247405786345,0.3340945317175869,2.8154851160120318,-3.8326287225179234,-69.66770297923253,19.207483,19.40453,18.79723,0.6072998000000001,0.19704628,0.41025352,False
25728,25728,682970035665625344,125.08441015230288,26.80563574407733,0.16435834118071874,0.7263194718580659,-8.650160829701331,-7.8345919612524915,30.403813389138808,20.080757,20.98864,19.100323,1.8883171000000003,0.9078827,0.9804344000000002,False
25800,25800,2425658681078774400,9.07288212612784,-10.158885573253485,-0.17414052736358004,0.4422779280810097,-0.558085002404286,-7.307056050655718,-72.65914517431999,18.995136,19.689884,18.260502,1.4293823,0.6947479,0.7346344,False
22618,22618,2805921448945068800,9.641531652575898,23.15372708169536,-1.1669301777224812,2.7208476299631066,3.6706750289478953,-3.7045974447404153,-39.62198016377341,20.920832,21.833918,19.681532,2.1523857000000004,0.91308594,1.2392998,False
14261,14261,4992110959964339456,4.9478446546348085,-43.011390631218866,-0.09220014716426092,0.3632077797460661,2.7655081320254644,-2.0860202981133504,-72.86777687914133,19.28646,19.551323,18.828238,0.7230854,0.26486206,0.45822334,False
334,334,2313593814570428544,1.4965023388162657,-32.530352681502606,-0.04548814172651426,0.6060846851944256,2.7846192598155204,-6.357985794312997,-78.76919095530981,19.953234,20.296022,19.245018,1.0510044,0.3427887,0.7082156999999999,False
23651,23651,88195091839831040,38.10470013282378,20.766917054909886,-0.12375831896791115,1.2223912091713691,1.9249788355439048,2.6916250311333467,-36.22868728703587,20.372318,21.230051,19.084091,2.1459599,0.8577328000000002,1.2882271,False
17418,17418,4949993273709370240,36.73909331395768,-42.31030369993716,0.0991163454949688,0.21525725786380195,12.891812035357043,-3.8399925784224416,-65.3344426753561,18.948776,19.290798,18.358324,0.93247414,0.34202194,0.5904522,False
14542,14542,4817078123390970624,73.36137764018972,-39.47601819473054,-0.3088610948414785,0.7070401267690115,0.2881791168954583,-4.171300808475939,-38.914222709025886,19.01174,19.54599,17.770917999999995,1.7750721,0.53425026,1.2408218,False
33322,33322,2423626478648086528,6.887382948846713,-12.318964579880314,-0.25715200491776125,0.5672635273599753,-0.6028475634824267,0.05410026159004433,-74.16740633682444,19.591496,19.570898,19.144926,0.42597198,-0.020597458,0.44656944,False
15382,15382,5119394755323210368,38.32444480213029,-23.74261306955152,-0.08564021340299881,0.8740510302353977,-8.359028233456238,-17.630866569323196,-66.79615018788347,19.789465,20.94816,18.644949,2.3032112,1.1586952,1.144516,False
12960,12960,4958546890057809536,24.06571836334936,-44.2677089252308,0.04879757785810045,0.2620450579701501,-0.22943225889675964,-0.054543545472939436,-70.63741592552995,19.092772,19.179066,18.640896,0.53816986,0.086294174,0.4518757000000001,False
26987,26987,915658577643901312,124.43652335002012,41.393430165348256,0.007890826241507241,1.2910315959586809,2.238181358249288,3.328350312301138,33.164221503502056,20.334099,21.106094,19.132063,1.9740314,0.77199554,1.2020358999999998,False
7254,7254,109234487354732288,43.3442474821953,21.01919071594075,0.04115413398518961,0.2023283484155718,1.176608463596786,-3.884912442294522,-33.53002983795987,18.347168,18.87948,17.636194,1.2432861000000002,0.5323124,0.71097374,False
24865,24865,2987226548383604480,75.03901591366206,-14.61772653207721,-0.057348609421442785,0.6137196594091366,0.4022339873916954,0.6504244698388202,-31.13063215318026,20.032381,20.3005,19.589886,0.71061516,0.2681198,0.44249535,False
27789,27789,2320552688087106944,1.1347697158761032,-30.895986263438658,0.009803583600414886,0.28669035446397484,8.465947335380296,-7.198370764566999,-79.08350668214294,19.06695,19.429543,18.526415,0.9031277,0.3625927,0.540535,False
30917,30917,2552125917254523136,16.12485255504545,5.131431964429695,-0.2787194169528669,0.7992876947002484,-0.05772336123166597,-1.263074275353859,-57.5861595796925,19.785265,20.420418,18.761568,1.6588497,0.6351528000000001,1.0236969,False
31625,31625,2494044971431333632,33.4586936478359,-2.6106927802819206,-0.011257443603179715,0.8596820154028634,5.958392543319535,-1.4675502009417956,-58.538521167926206,20.063623,20.837141,18.925695,1.9114456,0.7735175999999999,1.137928,False
21330,21330,4831177951267963648,62.30085196193318,-47.37936038193078,-0.01774242160237317,0.6938265123237383,8.075175885668058,-9.472669853104236,-46.66837288626871,20.486347,20.372757,19.602064,0.7706928000000001,-0.11359024,0.88428307,False
24333,24333,4786222494220726016,72.81404127184847,-49.394769464177024,0.11406480084632988,0.5660830420447375,7.421828752678591,6.067427440469826,-39.50960286580517,20.511068,20.740236,19.82928,0.9109554,0.22916794,0.6817875,False
29451,29451,2753972131577619072,5.481852472823652,9.87637573110802,-0.11214126246014308,0.4894183264489374,5.94834602810058,-1.3859569835663776,-52.30981105778879,18.906593,19.275032,18.302713,0.97231865,0.36843872,0.6038799,False
31234,31234,107337799732690944,31.10368992375461,27.35502665296669,0.008521174271040596,0.4122788576298832,1.308423790314606,-0.14404487765105056,-32.765666383901554,19.237646,19.682985,18.670986,1.0119991,0.4453392,0.5666599,False
6212,6212,903179395546509056,127.570750360076,34.41866491249554,0.12037559943939155,0.8856326431965318,2.7654231859998006,-7.819600132072378,34.378550855180016,20.478624,21.431793,19.294163,2.1376305,0.95316887,1.1844616,False
15611,15611,4966442689215425408,34.72918386169163,-36.32639151993485,-0.2404306462817956,0.7287110580663636,0.11601688887879755,-1.1427049700203953,-69.31550444084371,20.317781,20.70095,19.367918,1.3330326,0.38316917,0.94986343,False
32125,32125,2857287913481213056,5.299352533406778,28.34422926189089,0.017775764910120336,0.3152317411821668,-0.2811768301131408,-0.12148855155941495,-34.05532477506217,18.579443,19.146915,17.839972,1.3069438999999998,0.56747246,0.73947144,False
28521,28521,2336939779322876160,2.8748356176191265,-23.516753305536213,0.4612417720387814,1.597573490165894,10.455312313705818,-11.98392913590034,-80.2832401155879,20.527641,21.092370000000006,19.489176,1.6031933,0.5647278,1.0384655,False
27907,27907,3244599611738567040,56.01912222604905,-6.16342988190203,-0.01509114914392805,0.5437365745760468,1.3856707431930226,0.2436636852691286,-43.97993258671029,19.75878,19.991497,19.327776,0.6637211,0.23271751,0.43100357,False
17526,17526,2750409988781873664,9.329703816103256,9.88983436429019,-0.6287260047299938,1.2602342593207678,0.2312844111836784,-25.966048101836662,-52.8239186852276,20.713148,21.320879,19.400602,1.9202766,0.60773087,1.3125458,False
25106,25106,2323256833856317056,3.771537311274294,-26.397800705047306,0.15102704161706001,0.4380997675463731,7.6460282723478254,-3.9132817780006777,-81.85459567383387,18.91713,19.22559,18.484524,0.741066,0.30846024,0.43260574,False
6813,6813,4810478893256732416,76.80585753252741,-46.10693910201954,0.16631818324861802,0.4188817608663717,-2.4328480311197307,4.448983572448976,-36.841978384503655,19.803434,20.255976,18.655554,1.6004219,0.45254135,1.1478806,False
21454,21454,2793073788718780800,7.617690807116554,17.46136023905228,0.09469916124810747,0.8075245095146276,-0.21154750398123887,-2.1002533089311903,-45.12136196124257,19.713057,20.772697,18.593336,2.1793613,1.0596409,1.1197205,False
901,901,2471957432096720384,20.226676532353512,-9.11002009956557,-0.21328823932087013,1.517632566268489,0.9720256346586884,-1.3178411808624118,-70.68315491983056,20.705303,20.497074,19.890615,0.60645866,-0.20822906,0.8146876999999999,False
20210,20210,2563859630468116480,19.53538976762168,4.696815058485984,0.0720984874800308,0.3089927546164398,10.449596256862261,-2.942769806910923,-57.52735646381411,19.174921,19.722408,18.414604,1.3078041,0.54748726,0.76031685,False
25840,25840,112910841921190528,41.89475186121911,23.18996228499498,0.015106939827081537,0.16629908693619366,1.7122894036036371,-1.6936947268522131,-32.39191870827621,17.341448,17.800566,16.723518,1.0770473,0.4591179,0.61792946,False
12856,12856,2430340607747673472,6.786626164030894,-7.725815677999789,-0.22010551033695167,0.7458622701633398,2.020499394147765,-1.0550163177042968,-69.76127473294329,19.978428,20.768127,18.85155,1.9165783,0.78969955,1.1268787,False
6938,6938,531716951569792,45.07997028442135,1.9701759457319905,0.20900238433483187,1.0040111682062045,4.15025022537621,-2.4117370131277105,-47.46044022942618,20.702108,20.676542,20.30937,0.36717224,-0.025566101,0.39273834,False
28594,28594,103402608962175232,35.43399099365954,26.059454809307784,-0.3412485663217686,0.9537439371492784,4.935900121638738,4.004247598901688,-32.54336410008024,20.679209,21.500309,19.44345,2.056858,0.82110023,1.2357578000000002,False
33853,33853,2443925142628419968,4.7855966134397026,-5.121440933140293,0.06862336612106151,0.3546808608592388,0.7276175810055265,-3.5323855208926647,-66.68644694611056,19.064451,19.349035,18.45792,0.8911152,0.28458405,0.60653114,False
3673,3673,54789385967483392,53.1605403629916,16.88351875708085,-0.10255305837113313,1.7943704191743048,-8.915407403310981,1.8783734845190103,-31.135838908116607,20.926157,21.064224,20.204018,0.8602065999999999,0.13806725,0.72213936,False
22937,22937,290000487540352,44.27828435926012,0.8481924145321024,0.28898336428517624,0.652469692803546,-0.18926754646052127,0.11392123674176816,-48.821721662664146,19.73906,20.509697,18.760979000000006,1.7487183000000002,0.7706375,0.97808075,False
