,Unnamed: 0.1,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,b,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,stream_mask
8052,8052,4703356872680937344,5.967814383708463,-68.63459543288462,0.0902588240210044,0.2405692519729327,0.4075591347965509,-6.598049767474254,-48.29151566124404,18.930656,19.187088,18.480726,0.7063618,0.25643158,0.4499302,False
25294,25294,2368885471193344896,5.6497515977714325,-14.709292719277427,-0.034934927851144784,0.1263424469900881,-1.0570812139708263,-2.717234310463029,-75.88190310789537,17.340435,17.877253,16.653862,1.2233906,0.53681755,0.686573,False
9960,9960,4707656512901224704,4.474333167181627,-66.07006269488829,-0.14986356640487208,0.3354214225657177,0.6210451735186854,0.028231020496244645,-50.707732681958,19.597958,19.646553,19.179216,0.46733665,0.04859543,0.41874123,False
18537,18537,2365467566282984960,3.626220955688497,-18.87543235382678,-0.18107336276924016,0.9505282522792698,-1.294181807820176,-8.918748821785073,-78.1624390571307,19.935158,19.397545,19.02796,0.36958504,-0.5376129,0.90719795,False
7537,7537,2423599330159466240,6.793278323065463,-12.493057970065346,0.21977259856310485,0.7482804684051104,-1.0627536813786629,-0.0929290705224706,-74.29934092483947,20.219782,20.422632,19.641153,0.7814789000000001,0.20285034,0.57862854,False
21099,21099,2421690891505846656,1.2913970847888967,-11.740973669464974,-0.009890117817534494,0.4143095472236632,-8.463597195255245,-7.715320893058733,-71.165379889085,19.03258,19.900364,18.160578,1.7397861,0.8677845,0.87200165,False
9528,9528,2363750507078188288,7.50091788946224,-18.70002934774914,0.2497226978250005,0.7305003406413952,-1.5080515767126037,-2.760651693602025,-80.23649959579579,20.169193,20.39914,19.74641,0.65272903,0.22994614,0.4227829000000001,False
17538,17538,2321982053203437952,4.393991468956092,-28.58235474533969,-0.30805608644155746,0.6885961788534148,5.213904050178124,-17.499908548928452,-82.37728502559378,20.099537,20.659626,19.382652,1.2769737,0.5600891,0.7168846,False
8958,8958,2366199634869260800,3.0001476539331637,-18.51293960920396,0.2324213565951992,1.0510283921885617,-0.4622454718548841,-4.26188681197025,-77.48847081175926,20.243196,20.329126,19.755333,0.5737934,0.08592987,0.48786354,False
23634,23634,4978228457433041152,4.410785776506502,-47.29448580811306,-0.2964046790282532,3.2117970053357636,7.364150847000053,0.6888872176116638,-68.77181296243569,20.930243,20.90808,19.609358,1.2987213,-0.022163391,1.3208847,False
6293,6293,4978516804357845248,4.62032487223508,-46.27037967307992,-0.2082581667000585,0.870058893223364,8.563720759689405,-7.13656581724073,-69.77763793277532,20.430344,20.786905,19.694143,1.092762,0.35656166,0.73620033,False
2845,2845,2424252066404894592,5.371930440836792,-12.04422636438097,-0.006939863430689604,0.1590156839821183,19.644557637468,-10.90252765377383,-73.36012865077875,17.318932999999998,17.876627,16.544956,1.3316708000000002,0.5576935000000001,0.7739773,False
30117,30117,4991080717569367552,5.2282660040491225,-44.06822129660564,-0.5545107939058472,1.7263502105023216,12.9647839459363,-27.49702087082603,-71.97970628784691,20.736387,20.92472,19.864065,1.0606556,0.18833351,0.8723221,False
8314,8314,2308295057585157504,3.709822332633368,-37.137173741207455,-0.605041035066275,1.2912191592456226,-0.4979366693832765,0.0877217553655443,-77.35715891697058,20.436016,20.360283,19.478806,0.88147736,-0.075733185,0.95721054,False
