,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,stream_mask
23,6095661918592491136,212.62413019185794,-47.5981097295591,-0.13431640935184969,0.9639515067486472,-1.9654956844171192,-3.6016467543207193,19.73157,20.158394,19.08502,1.0733738,0.42682457,0.6465492,False
24,6092744089603856384,213.5302557485044,-47.47291149362134,0.1062580110583404,0.5830030747922844,-4.3733572330440875,-1.9341862620847752,19.9992,20.74787,19.281818,1.4660511,0.7486687,0.71738243,False
25,6092079336041838336,216.43912363325578,-47.781682374528096,0.0704863573528465,0.296895722826421,-5.2227888778520875,0.34517204950025737,17.820856,18.392992,17.011972,1.3810196,0.5721359,0.80888367,False
26,6093033261163132032,216.13201136175968,-46.54580970340293,0.055564737784021316,0.27031970969196123,-7.191514609327949,-4.396197194115959,18.488762,18.846212,17.84052,1.0056915,0.3574505,0.64824104,False
27,6091815075297102208,216.93159405043218,-48.40053744542631,0.35769051002659435,1.4465532014110025,-4.639835109465094,-4.381743354830651,20.353086,20.803429,19.877043,0.9263859,0.45034218,0.4760437,False
28,6091992715141815936,216.16262576752106,-48.350329020738414,-0.18103007396392215,0.7047848786717781,-9.830824548679317,-1.830237079498894,20.274738,21.181126,19.24423,1.9368954,0.9063873,1.030508,False
29,6099104974829600768,217.08413197110863,-45.44345325550816,0.43311406446196515,2.5702372793813852,-6.85331071527866,-1.1072945793185216,20.634708,21.846262,19.777441,2.068821,1.2115536,0.8572674,False
30,6092080572997791744,216.4865266985226,-47.78637171355742,-0.14609174086488882,0.5971108393279867,-9.013561906092006,-5.329778114577492,19.384583,19.692465,18.81751,0.8749542,0.3078823,0.5670719,False
31,6091800708625707008,216.99032754691143,-48.54567030102223,0.004063612651611152,0.44622066548899453,-3.9240516009394306,-3.5877119794050785,18.91607,19.64353,18.178915,1.4646149,0.72745895,0.7371559,False
32,6092080637419815040,216.47001395667704,-47.77078282362342,-0.4298249664973477,1.023439547442183,-6.51316971414584,-4.175182805153483,20.10185,20.91657,19.172184,1.7443867,0.81472015,0.9296665,False
33,6095863713329767680,213.1186477806674,-46.338210981852264,-0.2430048515013629,0.7665884568225373,-7.894746990645423,-4.1711676523285455,19.83206,20.09172,19.263027,0.8286934,0.25966072,0.56903267,False
34,6091610772295176832,215.6924814378719,-48.57026306477735,0.008834361502358239,0.17582224829448445,-5.981804698276061,0.024778291499382273,18.123001,18.553501,17.46344,1.0900612,0.43050003,0.65956116,False
35,6099093253857512448,216.64939694167802,-45.826193303925166,0.06131477478725738,0.20471810345012054,-5.773918174916252,1.0711423693740771,18.098751,18.519173,17.540623,0.97854996,0.4204216,0.55812836,False
36,6091990962790932224,216.10004833333554,-48.41859838738182,-0.1112445999276682,0.601871142956745,-9.355328087609028,-1.3904955497600504,19.912355,20.379812,19.209875,1.1699371,0.46745682,0.7024803,False
37,6096240781394213888,214.67699864228834,-45.78409266408079,-0.33349354066297104,1.4326687500469695,-2.016833964134886,-2.0323320434136267,20.59313,20.614666,19.782042,0.83262444,0.021535873,0.81108856,False
38,6096218752504477440,214.37680691605425,-45.885508897745105,-0.058660875814505485,0.2753083633859615,-7.393326619470718,1.35092584035457,17.408474,17.822435,16.869972,0.95246315,0.4139614,0.53850174,False
39,6092853495312221056,216.1238005849028,-47.366938483717625,0.17594845537838752,0.3701972886618422,-3.516773076158428,-1.3089394000096701,18.928879,19.576593,18.168676,1.407917,0.6477146,0.7602024,False
40,6092762265906494592,213.32829284017814,-47.29278571500271,-0.018294966195976377,0.13366207495954563,-5.522180803340101,-6.43153843831863,17.506742,17.877941,16.92331,0.9546318,0.37119865,0.58343315,False
41,6092243365135950592,217.16621152439183,-46.690671966712195,-0.16761093495894877,0.5228088493795224,-4.574542239951759,-2.8544680159350286,19.070791,19.288784,18.625336,0.66344833,0.21799278,0.44545555,False
42,6096188103616302080,214.3151468062203,-46.36960172402186,0.15692825195013552,0.33094847791719784,10.738660558383632,1.9316160663500392,18.750834,19.494904,17.891838,1.6030655,0.74407005,0.85899544,False
43,6092160867407069824,217.2025480112217,-47.43968517491569,0.039720703577935924,0.14721232908078696,-2.7094590533998697,-2.809116622541342,17.879189,18.438452,17.232544,1.2059078,0.5592632,0.6466446,False
44,6092969425063740416,216.2590013279874,-46.94342487451272,-0.03582526127060516,0.6178429681384292,-4.787575386052486,-0.5841423587271477,19.65427,20.187832,18.965134,1.2226982,0.5335617,0.6891365,False
45,6095898347946854784,213.52997300616667,-45.98662833479068,-0.04461685411832728,0.6307218730241362,-5.413134209875047,-0.6779922839419228,19.509396,19.825794,18.941679,0.8841152,0.31639862,0.5677166,False
46,6096039055373190272,212.05165676356694,-45.97305304364231,-0.07881991674005755,0.5905347691259213,-7.200658819688205,-0.7853810227560483,19.365908,19.772373,18.873064,0.89930916,0.40646553,0.49284363,False
47,6095678896589840128,212.70747629461187,-47.30582754397103,0.03916509901075572,0.5562163864457951,-5.58013011431265,-3.2493232568052215,19.490803,20.125349,18.626795,1.4985542,0.6345463,0.86400795,False
48,6092064355193079808,215.66792025859982,-48.004139036785965,-0.24437922420964572,0.9053025051141431,-6.8068852274924,-3.867047493542083,20.236298,21.027304,19.530928,1.496376,0.7910061,0.70536995,False
49,6092683307225156480,214.0358674746204,-47.658258037095415,-0.287262081742486,1.13513370906907,-14.453314351859696,2.328766508389298,20.38613,20.988293,19.4269,1.5613918,0.6021633,0.9592285,False
50,6092842873853292928,215.8155474426408,-47.70458194670746,0.09126565421338687,0.39974944286874403,-7.350847739399075,0.4572284938838023,18.889671,19.396172,18.212511,1.1836605,0.50650024,0.67716026,False
