,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,stream_mask
0,5696693580300328192,127.68221520274797,-23.24304298584486,0.3610452199798665,1.1586787733350594,-4.1668925796343785,-4.053310159731532,20.32655,21.011793,19.076166,1.935627,0.6852436,1.2503834,False
1,5713822184758007296,122.21194052077743,-19.18951536415291,0.03390719088881382,0.21527409176284132,-1.7408750898398198,0.6220846178765504,18.628113,18.976027,17.985983,0.99004364,0.34791374,0.6421299,False
2,5694145148572689664,122.98092649985595,-26.602546851802373,0.45659350731597154,1.0539816623560612,-2.537201007302596,2.1974565719524706,20.650394,21.010405,20.042536,0.9678688,0.36001015,0.60785866,False
3,5694099935464762880,122.37083134078667,-27.14379854810653,-0.22906284369979307,0.5106619945196811,-3.606077330693368,2.324429372641663,19.734053,20.425344,18.992353,1.432991,0.6912918,0.7416992,False
4,5646349687352303744,130.3252205407407,-26.449231671926036,0.2818287776556619,1.8701810094663862,-0.8595116884320354,-5.34144165542526,20.789341,20.09227,19.818195,0.27407455,-0.6970711,0.97114563,False
5,5646369169319871488,130.98455898292931,-26.181341297907814,0.014481044777558736,0.24964663914028234,-2.7687847084296506,2.094560529319666,18.894106,19.253437,18.350632,0.9028053,0.35933113,0.5434742,False
6,5713846610234619008,122.84375109455168,-18.91161452454238,0.131432657615524,1.2677976554917312,0.034965269726504045,2.760456104565347,20.646767,20.554344,19.745453,0.8088913,-0.092422485,0.9013138,False
7,5694101339903876736,122.38090702637018,-27.14372685861997,-0.18237904547234232,0.5100881265555092,-1.5022323828453068,3.8305230145709013,19.711811,20.355291,18.97891,1.3763809,0.6434803,0.7329006,False
8,3571990473199249024,178.34576828936912,-15.266941542391882,-0.06333831512704972,0.13753077894997365,-8.432232720971829,-0.7551490535981055,17.65833,17.975906,17.167568,0.80833817,0.31757545,0.4907627,False
9,5720820812488302848,122.18901667438345,-17.3824422305272,-0.4207705932470615,0.9227521408076931,-2.0607268680887416,2.231461690880197,20.290129,21.178854,19.360218,1.818636,0.8887253,0.92991066,False
10,5713213772575617152,120.43426102238558,-20.463282630419453,-0.03909406976775622,1.1330079554351946,-3.5197355733048346,0.8926009846784893,20.561644,20.509884,19.448053,1.0618305,-0.05175972,1.1135902,False
11,5634210739675985536,138.79135053123957,-31.213374664541764,0.30430939018418907,1.2136759057107973,-6.685379132346273,9.118207294681643,20.58605,21.00698,19.344313,1.6626682,0.42093086,1.2417374,False
12,5721313221900704000,123.9090720580594,-16.471861020912062,-0.04335932408463657,0.22652749536933794,0.4274596290126975,0.05862356218247267,18.242067,18.477825,17.814848,0.6629772,0.23575783,0.4272194,False
13,3536906324170462336,164.43345935188043,-24.118827170722476,0.05341303221657958,0.4443195395974707,-3.7275864574048168,2.404126835461954,19.251545,20.007353,18.315256,1.6920967,0.7558079,0.93628883,False
14,5596143753043013376,120.18811538717397,-30.794773406073833,0.09268892081397966,0.25106475368576187,-2.2354640994294757,1.6255016329776786,18.917555,19.494713,18.234964,1.2597485,0.577158,0.6825905,False
15,5694131443329445760,122.33610229900611,-26.72769252748747,0.02244649647539121,0.6628062308927911,-1.9691440530153725,2.0008650567662394,20.320223,20.738537,19.560806,1.1777306,0.41831398,0.7594166,False
16,3522572265957514880,193.544785292214,-17.027381394889712,0.1913215229102772,0.7903237684870774,-5.665946612492194,-5.654635756454385,19.971684,20.094006,19.311468,0.78253746,0.12232208,0.6602154,False
17,5721216950209146752,122.03905496388433,-16.289511324984215,0.25380497771241806,0.5899792101231466,-3.138845006124426,3.3001613946382635,19.97488,20.87782,19.095184,1.7826347,0.90293884,0.8796959,False
18,5667290131112922240,151.5863489376491,-21.57133328443126,0.09130715827801031,0.5392672680600394,-12.707191049036352,-3.0039399465266374,19.39264,20.289167,18.399143,1.8900242,0.89652824,0.99349594,False
19,3502711310683399680,190.15384136524443,-22.903445418685997,0.5971909219517908,1.4982849076413594,-14.405728778259949,1.8491241191150385,20.739727,21.777615,19.637909,2.1397057,1.0378876,1.1018181,False
20,5642566306498729728,132.30885201080693,-29.011140584265345,-0.27121825895482793,0.7581057782541536,0.8002767815920248,1.563234731637022,20.512276,20.515507,19.840902,0.6746044,0.0032310486,0.67137337,False
21,5628016636625010048,137.48082266669638,-32.61786646449582,0.05859930076343147,0.37503706561792555,-4.196656255025155,1.574186673324006,19.574287,20.28708,18.701784,1.5852966,0.71279335,0.8725033,False
22,5666939008946752640,149.8129540558162,-22.536008509526656,0.012010522233907318,0.14182826719808045,-0.3721123557630069,-1.7374682959205943,17.532944,17.98883,16.937952,1.0508785,0.45588684,0.5949917,False
23,5547107188021857792,124.32328118541349,-32.89283127967677,-0.0004967156788338148,0.21040990601430734,-1.664822151329418,4.0103114805188955,18.965523,19.410822,18.210236,1.2005863,0.44529915,0.7552872,False
24,5694102027098742144,122.4562774270157,-27.08209075578132,0.09605198687633142,0.42388182793738605,-2.3141823137208295,2.3745616162766314,19.91882,20.454536,19.161943,1.292593,0.535717,0.756876,False
25,5645501280993684224,129.72486718556186,-28.531550185360093,-0.021230552643297547,0.09819497442280187,-0.228276701935681,-1.3473246893401882,17.519302,18.12876,16.772038,1.3567219,0.609457,0.74726486,False
26,5644503577269198592,124.28078118880568,-29.974223007107096,-0.5713339931913146,1.4070429050560074,0.6426284165792839,-1.2724751989633096,20.633263,20.62673,19.352085,1.2746449,-0.006532669,1.2811775,False
27,3523238432564982528,189.37315195754604,-17.19458670015153,0.06125026880601093,0.1737929821428936,-9.13953868031002,-2.2009894918262027,18.246727,18.542812,17.739271,0.8035412,0.29608536,0.5074558,False
28,5474512757416007424,156.77448412599907,-23.25997712461118,0.02673788699213997,0.3853920217893983,-1.3472925124494923,-0.6617673790194734,19.442692,19.790184,18.962713,0.8274708,0.34749222,0.47997856,False
29,5694021320371983360,122.10950616247813,-27.14318256303345,0.20692942765770958,0.6716106867678026,-2.844265523170179,2.900616316556503,20.394312,20.50561,19.402134,1.1034756,0.11129761,0.99217796,False
30,5547873032215085696,123.73321793899238,-32.722145688665115,-0.05281616463936247,0.3390915127329201,-2.1738547920198306,1.4996716531944785,19.63407,20.187954,18.896357,1.2915974,0.5538845,0.73771286,False
31,5628020042534196864,137.4692170019495,-32.54635376232597,0.278836639731377,1.0129784246450115,0.5016974429452867,-2.6213139142261883,20.6183,20.668581,19.826403,0.84217834,0.050281525,0.7918968,False
32,5724384540133360896,120.20152576841943,-15.935464900904904,-0.014858098681842636,0.12547137983651535,-1.636015472668733,0.6261868768388413,17.726961,18.182701,17.093145,1.0895557,0.45573997,0.63381577,False
33,5596295313847908608,122.5540077000745,-31.10571729588922,0.12361741663775545,0.26794223652226346,0.3678094338116875,-0.1296172465563134,19.225101,20.166609,18.198565,1.9680443,0.94150734,1.026537,False
34,3747518326226810368,157.04603888950436,-17.485409203382254,0.06258653572523518,0.5879506439441619,-3.8815135249444825,1.4997869161988544,19.574352,20.140629,18.98842,1.1522083,0.56627655,0.5859318,False
35,5696250030446506368,124.69710688465308,-24.78551237657041,0.3226046936401112,0.6654117756325333,-7.138070104335576,-1.5339407665332412,20.413715,20.929754,18.989918,1.9398365,0.5160389,1.4237976,False
36,5467461653770989696,157.02069641450757,-29.28854300362122,-0.1066208170578095,0.506341471952877,-7.295524481649996,0.792321855155554,19.809597,20.352335,19.143072,1.2092628,0.54273796,0.6665249,False
37,3549591973936498688,165.7256283649666,-21.955558598313676,-0.02869614014789375,0.7866426232173868,0.48599036979263177,-1.9869959380659639,20.30894,20.678133,19.957073,0.7210598,0.36919212,0.35186768,False
38,5695200031200345344,126.09594938367869,-25.66931462359939,-0.4781224676474989,1.1519779268445294,-0.9451089241876927,-1.037204682930874,20.440884,20.526852,19.800688,0.72616386,0.08596802,0.64019585,False
39,5628245506843689088,136.62220643479543,-32.404376935711305,0.3022375244589502,0.7350965760192324,-5.388965438530747,6.565162595545493,20.435051,21.19497,19.292198,1.902771,0.7599182,1.1428528,False
40,5645352533383383680,128.96031067632632,-29.34070332004385,-0.001450847588561359,0.3646537680140766,-4.7293789366239904,10.02655995683791,19.649834,20.363417,18.760094,1.603323,0.713583,0.88974,False
41,5697561709158685184,120.7790651104602,-25.241684383155384,0.003918133842441723,0.5661631345495416,-1.4843698098120781,2.4274996382392287,20.08504,20.458391,19.17108,1.2873116,0.37335205,0.9139595,False
42,5722969395650236928,125.04744595343743,-15.432342945634286,-0.08161624033122801,0.6353611518336785,-4.448801782379098,3.8362094958228012,20.254759,20.962702,19.280901,1.6818008,0.70794296,0.9738579,False
43,5699639687352573824,123.21817878165989,-23.446011260982786,0.05041138508195678,1.2878091025743912,-10.605606015738212,11.895487081992759,20.721863,21.171713,19.345058,1.8266544,0.44985008,1.3768044,False
44,5653518915478551936,129.46257061874223,-24.619783717674036,-0.0037360150478475446,0.17050349254226774,-3.4509806508987477,2.6077001562194937,18.244633,18.664598,17.687174,0.9774246,0.41996574,0.5574589,False
45,5693239254071700224,125.10130312684358,-27.602075244031838,0.0007841036678511983,0.24931733828371563,-2.25078920592406,2.3986001612140933,18.845264,19.298967,18.262962,1.036005,0.45370293,0.5823021,False
46,5645871124912935296,131.30830689360212,-27.98314311336198,0.1862336902299217,0.397402537576037,-2.8784667349478728,3.99862778704007,19.545572,20.375572,18.736702,1.6388702,0.8299999,0.8088703,False
47,5635292860980200960,136.8018413809635,-30.38180865990265,-0.44227781572996605,1.3321662182271343,-2.8310874657035474,-8.424023966276362,20.638699,20.831507,20.00838,0.82312584,0.19280815,0.6303177,False
48,5725673953736635904,120.08144098012318,-13.827416271525781,0.0341964388239248,0.11957699913506106,-1.071628443722424,0.32012505861911444,17.572481,17.908873,17.069069,0.8398037,0.33639145,0.50341225,False
49,5700637455495253760,123.47610146414708,-21.848864565436944,-0.1505431025397678,1.4545707125206473,3.8981405643614293,0.16139071751695447,20.729202,21.032452,20.04818,0.984272,0.30324936,0.68102264,False
50,3541800456583930496,173.6918702888099,-21.30783146297512,0.2634055974385788,0.9732159055167905,-4.622770951924176,0.26098343792576384,20.33194,21.285297,19.333397,1.9519005,0.9533577,0.9985428,False
51,5713667359779886848,121.64794977164792,-19.90415532805658,0.042673964566976634,0.13001271999474473,-2.227169651386605,2.640012071051639,17.839699,18.168896,17.379286,0.7896099,0.32919693,0.46041298,False
52,5707848293268912384,126.20000773385848,-18.724246708596947,-0.1239612953629693,0.5012594172958973,-6.854486322556211,-7.95811260303852,19.615374,20.0432,19.025043,1.018156,0.42782593,0.5903301,False
53,5696777826083177600,125.69722132382118,-23.815614090918867,-0.0672596934149312,0.22641942377579985,-1.3990351932791811,0.2952168803266729,18.658632,19.17169,18.020369,1.1513214,0.5130577,0.6382637,False
54,5694090241713923584,121.70252554204662,-26.83607481812516,0.04974343293606006,0.24135160702438008,4.987854652146036,-6.235429607359982,18.936625,19.277306,18.329668,0.94763756,0.34068108,0.6069565,False
55,5653971093929761280,132.73856679614235,-23.083142143363784,-0.082645003050188,0.6450515731118277,-6.677933762753527,3.8163511755985513,20.06726,20.83542,18.888428,1.9469929,0.76815987,1.178833,False
