,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,stream_mask
0,352027339330647936,35.60625426402275,44.84919947061778,-0.01563683553541881,0.23044350333691418,2.111622195720538,-0.3338073990862008,17.834454,18.341282,17.16347,1.1778126,0.5068283,0.67098427,False
1,351963705096124032,34.66223677384274,44.58305172106521,0.026210667610876152,0.2122263958905601,0.27568235582040335,-0.05413542560015566,17.594744,18.041845,16.966581,1.075264,0.4471016,0.6281624,False
2,352352348095838720,34.15392211261961,45.86839242728008,0.06312460776910776,0.3497523339737685,-1.2672356533428084,0.08636755009555852,18.59894,19.03162,17.96597,1.0656509,0.43268013,0.6329708,False
3,352284625052757888,34.21101135905927,45.25303141193086,-0.8429951759802031,1.8811614224099733,32.64800944301641,-15.74703578430573,20.43576,21.003141,19.448088,1.5550537,0.5673809,0.9876728,False
4,351939962516571264,34.107197515276546,44.321917268920416,0.053838221586750376,0.17136511196687912,0.40825109866169995,-1.1334599629897766,17.515383,17.863909,17.022022,0.8418865,0.348526,0.49336052,False
5,352582940595863296,32.68636576870268,44.643321734026976,0.5580028403982076,1.1285395024215858,-2.460646802485777,-4.487728053151942,20.402828,21.1131,19.119673,1.9934273,0.71027184,1.2831554,False
6,341113071519313536,40.47799766487476,45.8642207155062,0.10114862124215693,1.598017651144598,5.289606597170006,-1.1813327465063825,20.659801,21.76984,19.53349,2.236351,1.1100388,1.1263123,False
7,341767899410869120,39.000486779999065,45.71409001652485,-0.061899313004567566,0.1436666253123711,-0.15257856466320152,-1.3208344989914997,17.674887,18.012836,17.169806,0.8430309,0.33794975,0.5050812,False
8,341551673578235008,36.786253283974155,45.50898651783121,-0.10223823278540597,0.3305217562153381,0.1770698086397828,-0.7466107822277661,18.251993,18.686707,17.630636,1.0560703,0.43471336,0.62135696,False
9,355787948272979584,29.96314231670845,45.18496975152752,-0.0229142916864604,0.2678703463439402,0.17988174706907853,-0.07246499114363086,18.28301,18.690636,17.778278,0.91235733,0.4076252,0.50473213,False
10,341489207574664576,36.99442812946999,45.085088443014754,0.192899980013774,0.6352370684078477,-2.675988160763771,-3.728159472953415,19.348461,19.804703,18.740992,1.0637112,0.4562416,0.60746956,False
11,350071071921776256,28.48546614903427,45.830439018336456,-0.3227799481571937,0.7100559238208176,0.4034366322573668,-4.460262632720923,19.66309,20.700054,18.476648,2.2234058,1.0369644,1.1864414,False
12,352658562084727296,32.065030574307414,45.183444458450936,0.6186387092822637,1.6940920904320127,-0.9591029323149736,-1.3527622519493299,20.318165,21.14379,19.475227,1.6685619,0.82562447,0.84293747,False
