,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,stream_mask
0,4153049344482739584,277.7350014599634,-12.278157506814956,0.5400430099058402,1.1032668432538926,-0.024863722199449885,-0.5595685738578894,20.038437,20.940945,18.354464,2.586481,0.9025078,1.6839733,False
1,3034203423205757696,114.24287206783312,-11.436897765076171,0.21732000957068376,0.8561742952178815,-0.4719958824372175,3.5995606177965147,20.496685,21.13577,19.461693,1.674078,0.63908577,1.0349922,False
2,2944211248323444608,96.91297258397896,-16.118889406986224,0.007518077187284335,0.6980689372533363,-2.8640084378813713,1.149188397401153,19.935932,20.546072,19.232637,1.3134346,0.61013985,0.70329475,False
3,3032175167845338112,108.12083462137531,-14.798347062575434,-0.030886159056880413,0.3354941039872897,-1.776482497194113,1.4667219170659618,18.914053,19.502655,18.12581,1.3768444,0.58860207,0.78824234,False
4,4518628714377680640,281.90459133329995,19.64245165403279,-0.017279343205193975,0.36530308260485095,3.504060002388653,-0.2631157751822285,19.577394,20.152452,18.660215,1.4922371,0.575058,0.9171791,False
5,6335338376648008192,229.53644334012708,-4.326752658506654,0.01054437712158338,0.9133921748867865,-10.522594946150665,0.09127818126060992,20.126968,20.697458,18.727394,1.9700642,0.5704899,1.3995743,False
6,4124022276223220480,265.084269760318,-16.583279665142932,0.01625409254989144,0.2939718664389573,-4.941750323383192,-3.6051928371596036,19.073307,19.638313,18.210602,1.4277115,0.56500626,0.86270523,False
7,4341345903347975168,253.25791210585422,-5.619088877909666,0.24408941610183477,0.6875493420258448,-1.5347392278561685,-3.2255940869660034,20.007462,20.45123,19.289808,1.1614208,0.44376755,0.7176533,False
8,3034187995678032128,113.90925998349803,-11.586031680763114,0.13191184853948668,0.5872170196524809,-0.460657038219602,0.40828690953423097,20.086182,20.543842,19.44204,1.1018028,0.45766068,0.64414215,False
9,447176228036768256,48.059228513030206,54.21800233969484,-0.26481807154265297,0.6498283166972348,1.3690154979280122,-0.6816521548165894,20.055153,20.993704,18.964737,2.028967,0.93855095,1.090416,False
10,234060530629743488,63.89246862976154,46.96917749365135,0.06884384998263753,0.6827614719834983,4.754016499210643,-2.989326371192745,20.127697,20.75818,18.9885,1.76968,0.6304836,1.1391964,False
11,4283871063321646336,278.80043078849997,4.941530962430056,-0.03489955127830232,0.3308844660206263,-3.4302294245781066,-6.204798771143938,18.97263,19.491999,17.87291,1.6190891,0.5193691,1.09972,False
12,4147901469733095168,267.01970297955285,-16.272684328409504,-0.027420028747285063,0.8113763216138008,-2.0537100097864207,-7.3038934065730405,19.812433,19.649492,18.12897,1.5205231,-0.16294098,1.683464,False
13,462726930229021056,52.36729274529794,61.71400211423879,-0.03280506550388444,0.3273794562046666,2.7881431314690586,-1.4637107951074602,19.256727,20.164967,18.306894,1.8580723,0.90823936,0.9498329,False
14,4153513961159358720,274.5978373909941,-12.38253227069763,-0.48409607018367273,1.070030427923756,-10.553825069708441,-6.558045895630736,20.05573,20.397482,18.572939,1.824543,0.3417511,1.4827919,False
15,255103263338087040,74.79570118193325,47.42861864524928,0.19856088369094416,0.8688808151549844,4.447437401390704,-5.803791549568896,20.132055,20.97423,18.995714,1.9785156,0.84217453,1.1363411,False
16,1253152920170540672,212.16228023104225,21.206688400210215,0.17042055617886925,0.7085997564303007,-12.211010614727204,-5.8226064655178105,20.232351,20.725113,19.530006,1.1951065,0.4927616,0.7023449,False
17,1345922083461879168,266.80948097216793,42.58113061275737,0.30091142081960176,0.9269639281602294,-13.524028818415532,4.524726666468389,20.424927,20.49642,19.217794,1.2786255,0.07149315,1.2071323,False
18,182456709022691712,81.70965762363122,33.62051334175211,0.9842059925883881,3.294229137882423,0.21657826680496384,1.302556159097518,20.641426,22.396652,19.111841,3.284811,1.7552261,1.5295849,False
19,3330568536130441856,96.48975216747813,10.555307559493707,0.13088895682286003,0.7330824910982268,2.344827069236491,0.267530105374676,19.927534,20.697222,19.116531,1.5806904,0.76968765,0.81100273,False
